epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,1321.51,0.59036,0.41658,0.93708,0.92331,0.95181,0.97504,0.87855,0.50461,0.35909,0.90421,0.000426411,0.000426411,0.000426411
47,1350.58,0.58779,0.41663,0.93371,0.92588,0.96169,0.97576,0.87889,0.50491,0.35455,0.90194,0.000418797,0.000418797,0.000418797
48,1379.46,0.58408,0.41221,0.9298,0.94167,0.9448,0.97542,0.88443,0.48756,0.35108,0.89719,0.000411184,0.000411184,0.000411184
49,1408.24,0.58608,0.41119,0.93268,0.93235,0.94773,0.97469,0.87953,0.4994,0.35663,0.90119,0.000403571,0.000403571,0.000403571
50,1437.11,0.57722,0.40652,0.93019,0.93617,0.94642,0.975,0.88134,0.49153,0.35507,0.89756,0.000395958,0.000395958,0.000395958
51,1465.89,0.57781,0.40528,0.92554,0.92859,0.95609,0.97614,0.88182,0.49906,0.35215,0.90387,0.000388345,0.000388345,0.000388345
52,1494.75,0.58214,0.40507,0.92925,0.92907,0.95576,0.97603,0.88341,0.48838,0.34631,0.89623,0.000380732,0.000380732,0.000380732
53,1523.92,0.57055,0.40268,0.92724,0.9335,0.95442,0.97655,0.88747,0.4822,0.3405,0.89395,0.000373119,0.000373119,0.000373119
54,1552.96,0.56962,0.39867,0.92422,0.92794,0.95787,0.97479,0.88558,0.48529,0.34418,0.89583,0.000365506,0.000365506,0.000365506
55,1582.14,0.5715,0.40299,0.92497,0.93085,0.95572,0.97542,0.88306,0.48802,0.34661,0.89531,0.000357893,0.000357893,0.000357893
56,1612.25,0.57145,0.40138,0.92722,0.9315,0.95563,0.97556,0.88457,0.48166,0.34429,0.8933,0.00035028,0.00035028,0.00035028
57,1640.98,0.56687,0.39782,0.92596,0.93183,0.95858,0.97615,0.88485,0.48663,0.33941,0.8963,0.000342666,0.000342666,0.000342666
58,1669.95,0.56085,0.39358,0.91916,0.93611,0.95131,0.97728,0.88804,0.47753,0.33559,0.8918,0.000335053,0.000335053,0.000335053
59,1698.86,0.56146,0.39335,0.92365,0.94434,0.94411,0.97644,0.88515,0.48552,0.34284,0.894,0.00032744,0.00032744,0.00032744
60,1727.48,0.56147,0.39428,0.92225,0.93214,0.95352,0.97674,0.88602,0.48406,0.34343,0.89347,0.000319827,0.000319827,0.000319827
61,1756.24,0.56308,0.39209,0.92322,0.93666,0.95344,0.97596,0.88744,0.47312,0.33584,0.88872,0.000312214,0.000312214,0.000312214
62,1784.95,0.55777,0.3885,0.91813,0.93815,0.95119,0.97594,0.88669,0.47638,0.33458,0.89064,0.000304601,0.000304601,0.000304601
63,1813.77,0.55346,0.38862,0.91715,0.94781,0.93532,0.97641,0.88857,0.47673,0.33643,0.88807,0.000296988,0.000296988,0.000296988
64,1842.59,0.5547,0.38711,0.91687,0.93766,0.95303,0.97647,0.88925,0.4727,0.3315,0.88778,0.000289375,0.000289375,0.000289375
65,1871.49,0.54791,0.38357,0.91643,0.9371,0.9497,0.97654,0.8897,0.46681,0.33232,0.88545,0.000281762,0.000281762,0.000281762
66,1900.28,0.55051,0.38347,0.91585,0.94109,0.95032,0.97632,0.88958,0.47311,0.32882,0.88807,0.000274148,0.000274148,0.000274148
67,1929.19,0.54519,0.37996,0.91358,0.93818,0.9546,0.9774,0.88968,0.47285,0.33307,0.88717,0.000266535,0.000266535,0.000266535
68,1958.07,0.54192,0.38067,0.91385,0.94126,0.94828,0.97785,0.89325,0.46876,0.32777,0.88491,0.000258922,0.000258922,0.000258922
69,1987.15,0.54601,0.38166,0.91329,0.93956,0.94887,0.97708,0.88976,0.46962,0.33066,0.88462,0.000251309,0.000251309,0.000251309
70,2015.98,0.54307,0.37956,0.91129,0.93726,0.95525,0.97733,0.89273,0.46451,0.32512,0.88388,0.000243696,0.000243696,0.000243696
71,2043.73,0.54016,0.37616,0.9102,0.93746,0.9565,0.97743,0.8944,0.46504,0.32517,0.88413,0.000236083,0.000236083,0.000236083
72,2071.5,0.53885,0.37691,0.91003,0.93743,0.95329,0.97757,0.89339,0.46197,0.32506,0.88269,0.00022847,0.00022847,0.00022847
73,2103.33,0.539,0.37432,0.90988,0.9427,0.95187,0.97734,0.89095,0.46327,0.32391,0.8821,0.000220857,0.000220857,0.000220857
74,2144.21,0.53615,0.3746,0.90795,0.93533,0.95917,0.97762,0.89142,0.46315,0.32296,0.8826,0.000213244,0.000213244,0.000213244
75,2171.97,0.53386,0.37057,0.90855,0.93628,0.95603,0.97783,0.89187,0.46553,0.32261,0.88441,0.000205631,0.000205631,0.000205631
76,2199.83,0.53432,0.3723,0.90775,0.94126,0.95453,0.97803,0.89383,0.46224,0.32307,0.8825,0.000198018,0.000198018,0.000198018
77,2227.62,0.53274,0.3722,0.90814,0.94247,0.94939,0.97785,0.89358,0.46031,0.31984,0.88077,0.000190404,0.000190404,0.000190404
78,2255.91,0.52942,0.3697,0.90613,0.93707,0.95431,0.97775,0.89279,0.45882,0.31951,0.88068,0.000182791,0.000182791,0.000182791
79,2284.15,0.5283,0.36977,0.90455,0.93908,0.9528,0.97857,0.89562,0.4567,0.32027,0.87987,0.000175178,0.000175178,0.000175178
80,2311.97,0.52808,0.36681,0.90567,0.94125,0.95241,0.97779,0.89394,0.45885,0.31935,0.87996,0.000167565,0.000167565,0.000167565
81,2339.84,0.52912,0.36874,0.90478,0.94584,0.94593,0.97801,0.89394,0.45799,0.31795,0.87864,0.000159952,0.000159952,0.000159952
82,2367.51,0.52637,0.36603,0.90421,0.93807,0.95197,0.97836,0.89534,0.45556,0.31859,0.87806,0.000152339,0.000152339,0.000152339
83,2395.97,0.52443,0.36609,0.90276,0.94036,0.95412,0.97725,0.89388,0.4581,0.31761,0.87883,0.000144726,0.000144726,0.000144726
84,2424.98,0.52273,0.36444,0.90526,0.93714,0.95451,0.9781,0.89534,0.45876,0.31857,0.87903,0.000137113,0.000137113,0.000137113
85,2453.87,0.52199,0.36224,0.90171,0.93897,0.95144,0.97832,0.89603,0.45729,0.31602,0.87831,0.0001295,0.0001295,0.0001295
86,2483.06,0.51965,0.36321,0.90616,0.94138,0.95052,0.97861,0.89753,0.45506,0.31656,0.87795,0.000121887,0.000121887,0.000121887
87,2513.39,0.51808,0.36201,0.90286,0.94287,0.95503,0.97797,0.89625,0.45344,0.31427,0.87698,0.000114273,0.000114273,0.000114273
88,2542.41,0.51431,0.35989,0.8994,0.94149,0.95062,0.97814,0.89827,0.45322,0.31527,0.8767,0.00010666,0.00010666,0.00010666
89,2571.34,0.5168,0.36105,0.90134,0.94064,0.95067,0.97829,0.89729,0.45524,0.31448,0.87748,9.90472e-05,9.90472e-05,9.90472e-05
90,2600.17,0.51702,0.36068,0.90111,0.94065,0.95501,0.97803,0.89686,0.45396,0.31284,0.87664,9.14341e-05,9.14341e-05,9.14341e-05
91,2646.29,0.48012,0.34304,0.89416,0.93268,0.96205,0.97837,0.8951,0.45934,0.3216,0.87542,8.3821e-05,8.3821e-05,8.3821e-05
92,2674.9,0.46888,0.33224,0.88774,0.93317,0.96031,0.9787,0.89576,0.45934,0.31887,0.87593,7.62079e-05,7.62079e-05,7.62079e-05
93,2704.76,0.46408,0.32967,0.8876,0.93905,0.95543,0.9787,0.89735,0.45695,0.31719,0.87516,6.85948e-05,6.85948e-05,6.85948e-05
94,2734.4,0.45908,0.32509,0.88683,0.93268,0.96135,0.97873,0.89724,0.45564,0.31535,0.87538,6.09817e-05,6.09817e-05,6.09817e-05
95,2764.61,0.46015,0.32629,0.88725,0.94055,0.95353,0.97879,0.89809,0.45125,0.31456,0.87338,5.33686e-05,5.33686e-05,5.33686e-05
96,2794.79,0.45713,0.32321,0.88629,0.94127,0.95525,0.9789,0.89937,0.45013,0.31201,0.87315,4.57555e-05,4.57555e-05,4.57555e-05
97,2824.62,0.45406,0.32067,0.88482,0.92899,0.96637,0.97911,0.89903,0.44849,0.31112,0.87214,3.81424e-05,3.81424e-05,3.81424e-05
98,2854.1,0.45391,0.32115,0.88419,0.93339,0.95919,0.97921,0.90081,0.44883,0.31176,0.87274,3.05293e-05,3.05293e-05,3.05293e-05
99,2883.19,0.4519,0.31944,0.88365,0.93661,0.96044,0.97938,0.90083,0.44816,0.30973,0.87244,2.29162e-05,2.29162e-05,2.29162e-05
100,2912.23,0.451,0.31939,0.88605,0.92754,0.96464,0.97934,0.89982,0.44742,0.3097,0.87201,1.53031e-05,1.53031e-05,1.53031e-05
