epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,162.519,0.83887,0.37387,1.0215,0.99407,0.95136,0.991,0.7427,1.02632,0.41587,1.06227,0.0002105,0.0002105,0.0002105
86,164.688,0.83463,0.3749,1.02672,0.99398,0.97106,0.99225,0.74122,1.04439,0.42326,1.05124,0.000198125,0.000198125,0.000198125
87,166.823,0.82121,0.36718,1.03013,0.97406,0.97222,0.991,0.75171,0.99964,0.43148,1.04518,0.00018575,0.00018575,0.00018575
88,168.907,0.82341,0.36746,1.03663,0.96125,0.97222,0.98992,0.73967,1.1062,0.44752,1.0894,0.000173375,0.000173375,0.000173375
89,170.991,0.8214,0.36639,1.0177,0.97704,0.96729,0.98875,0.74827,1.06573,0.45045,1.06846,0.000161,0.000161,0.000161
90,173.173,0.81882,0.36634,1.02389,0.99367,0.94893,0.98875,0.74672,1.00954,0.44654,1.05045,0.000148625,0.000148625,0.000148625
91,182.202,0.81336,0.36453,1.02267,0.98639,0.94987,0.991,0.7511,1.03169,0.43766,1.06108,0.00013625,0.00013625,0.00013625
92,184.336,0.82604,0.36775,1.02385,0.97516,0.97222,0.991,0.75086,1.03452,0.42417,1.05519,0.000123875,0.000123875,0.000123875
93,186.194,0.81773,0.3578,1.02102,0.96722,0.97222,0.991,0.76484,0.9915,0.41573,1.03789,0.0001115,0.0001115,0.0001115
94,188.064,0.80971,0.36182,1.01761,0.96912,0.97222,0.98688,0.76106,0.98994,0.43345,1.03578,9.9125e-05,9.9125e-05,9.9125e-05
95,189.903,0.8104,0.36274,1.03039,0.9928,0.94353,0.97973,0.75704,0.98036,0.44083,1.03744,8.675e-05,8.675e-05,8.675e-05
96,191.794,0.79297,0.36141,1.00603,0.99416,0.94343,0.98167,0.75854,0.99373,0.44484,1.04806,7.4375e-05,7.4375e-05,7.4375e-05
97,193.642,0.79854,0.35947,1.02399,0.99407,0.95646,0.98654,0.76078,1.02206,0.44404,1.05788,6.2e-05,6.2e-05,6.2e-05
98,195.507,0.80524,0.3541,1.02053,0.98772,0.96702,0.98813,0.75398,1.03006,0.44318,1.05904,4.9625e-05,4.9625e-05,4.9625e-05
99,197.384,0.79486,0.35116,1.00345,0.99105,0.9666,0.98813,0.75611,1.02267,0.44212,1.05773,3.725e-05,3.725e-05,3.725e-05
100,199.239,0.79042,0.35703,1.01634,0.9845,0.96891,0.98813,0.75277,1.01344,0.43942,1.05509,2.4875e-05,2.4875e-05,2.4875e-05
