epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,64.2226,1.6556,0.92059,1.34854,0.9121,0.89429,0.93331,0.47035,1.85186,0.90047,1.42097,0.000719515,0.000719515,0.000719515
15,68.7358,1.66541,0.90725,1.33207,0.90002,0.88559,0.92889,0.45347,1.8696,0.96398,1.44232,0.000715708,0.000715708,0.000715708
16,73.1868,1.64001,0.89677,1.33098,0.9097,0.90851,0.93968,0.47218,1.8416,0.87331,1.44656,0.000711902,0.000711902,0.000711902
17,77.6604,1.63309,0.8804,1.32538,0.92762,0.88052,0.93536,0.49418,1.80141,0.8478,1.40273,0.000708095,0.000708095,0.000708095
18,82.182,1.60649,0.86056,1.3084,0.91227,0.90061,0.93609,0.47891,1.80912,0.85276,1.40535,0.000704289,0.000704289,0.000704289
19,86.6237,1.59992,0.85163,1.31136,0.88599,0.92274,0.93507,0.47398,1.8353,0.85749,1.43014,0.000700482,0.000700482,0.000700482
20,91.0618,1.59614,0.83553,1.30638,0.91681,0.90458,0.93355,0.48975,1.77299,0.81881,1.39469,0.000696676,0.000696676,0.000696676
21,95.5221,1.59385,0.82606,1.30483,0.91918,0.88142,0.93012,0.46786,1.87664,0.88327,1.45298,0.000692869,0.000692869,0.000692869
22,100.013,1.59343,0.82372,1.30343,0.89934,0.87797,0.92388,0.47869,1.87035,0.87302,1.45336,0.000689062,0.000689062,0.000689062
23,104.496,1.59117,0.8142,1.30577,0.90777,0.89336,0.93213,0.48919,1.80028,0.79988,1.39602,0.000685256,0.000685256,0.000685256
24,108.955,1.58071,0.8133,1.29188,0.92236,0.91834,0.94538,0.48836,1.8029,0.84191,1.40857,0.000681449,0.000681449,0.000681449
25,113.428,1.57934,0.7992,1.29677,0.9176,0.92507,0.9487,0.50069,1.78159,0.80573,1.394,0.000677643,0.000677643,0.000677643
26,117.895,1.57175,0.78541,1.28923,0.91773,0.91617,0.94338,0.49747,1.79518,0.80901,1.38932,0.000673836,0.000673836,0.000673836
27,122.354,1.55855,0.7717,1.28308,0.9358,0.89969,0.94502,0.50669,1.77788,0.78716,1.38811,0.00067003,0.00067003,0.00067003
28,126.834,1.541,0.7607,1.27275,0.92252,0.89888,0.94359,0.49726,1.77812,0.78701,1.39645,0.000666223,0.000666223,0.000666223
29,131.319,1.55098,0.76193,1.27338,0.92681,0.90709,0.94281,0.49888,1.76343,0.79904,1.38225,0.000662417,0.000662417,0.000662417
30,135.866,1.54657,0.75373,1.26989,0.91512,0.90664,0.94044,0.49263,1.81546,0.80388,1.41524,0.00065861,0.00065861,0.00065861
31,140.351,1.53634,0.74729,1.26813,0.9113,0.93583,0.94951,0.49659,1.78312,0.77377,1.39737,0.000654804,0.000654804,0.000654804
32,144.836,1.54613,0.74366,1.27492,0.92114,0.91008,0.93583,0.49876,1.77168,0.78442,1.37453,0.000650997,0.000650997,0.000650997
33,149.307,1.52787,0.73427,1.26654,0.9194,0.89114,0.93882,0.49216,1.7888,0.7859,1.40187,0.00064719,0.00064719,0.00064719
34,153.746,1.52112,0.73105,1.26495,0.91808,0.90831,0.93831,0.50028,1.7582,0.75768,1.38216,0.000643384,0.000643384,0.000643384
35,158.337,1.52056,0.71672,1.26212,0.93254,0.91564,0.94441,0.51406,1.78503,0.74417,1.38065,0.000639577,0.000639577,0.000639577
36,162.908,1.51266,0.7193,1.25037,0.93009,0.89928,0.93717,0.50166,1.78894,0.75098,1.41888,0.000635771,0.000635771,0.000635771
37,167.455,1.50777,0.70393,1.2595,0.92728,0.91906,0.9447,0.50488,1.80353,0.75434,1.39294,0.000631964,0.000631964,0.000631964
38,171.989,1.50087,0.70304,1.24696,0.92033,0.92159,0.94876,0.51464,1.77131,0.74562,1.38189,0.000628158,0.000628158,0.000628158
39,176.471,1.48769,0.69774,1.24937,0.92301,0.90196,0.93401,0.49764,1.78077,0.76686,1.40433,0.000624351,0.000624351,0.000624351
40,180.926,1.48183,0.68946,1.25206,0.92218,0.93187,0.94821,0.52298,1.7672,0.73146,1.38581,0.000620545,0.000620545,0.000620545
41,185.351,1.48664,0.69042,1.25073,0.91679,0.91751,0.94164,0.49942,1.80524,0.72776,1.41659,0.000616738,0.000616738,0.000616738
