epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,213.942,0.9112,0.42182,1.02101,0.86717,0.72774,0.79024,0.52987,1.304,1.12655,1.25825,0.000540037,0.000540037,0.000540037
43,219.006,0.90012,0.42569,1.01895,0.84119,0.72976,0.79331,0.52743,1.30125,1.07805,1.24934,0.000531038,0.000531038,0.000531038
44,224.012,0.91107,0.42832,1.00523,0.80845,0.76753,0.79937,0.52766,1.32604,0.96402,1.27138,0.000522039,0.000522039,0.000522039
45,229.003,0.8956,0.41591,1.01316,0.76629,0.72603,0.77495,0.51961,1.29754,1.04193,1.25202,0.00051304,0.00051304,0.00051304
46,234.086,0.90864,0.42247,1.015,0.8134,0.71235,0.78886,0.52398,1.31115,1.15521,1.2587,0.00050404,0.00050404,0.00050404
47,239.07,0.88721,0.40831,1.0011,0.8662,0.73918,0.79289,0.532,1.26716,1.10303,1.2262,0.000495041,0.000495041,0.000495041
48,244.127,0.89117,0.40812,1.0104,0.7787,0.70304,0.75996,0.50216,1.31754,1.11026,1.24734,0.000486042,0.000486042,0.000486042
49,249.246,0.88713,0.407,1.01165,0.84164,0.7483,0.80666,0.5388,1.27656,1.00329,1.23015,0.000477043,0.000477043,0.000477043
50,254.507,0.90031,0.40638,1.01927,0.83455,0.67602,0.75246,0.51809,1.26304,1.26444,1.22366,0.000468044,0.000468044,0.000468044
51,259.549,0.89715,0.41171,1.01561,0.81075,0.72024,0.77533,0.5318,1.24901,1.10757,1.2211,0.000459045,0.000459045,0.000459045
52,264.578,0.88012,0.40177,1.00781,0.8107,0.71195,0.77486,0.51143,1.33825,1.09834,1.25761,0.000450046,0.000450046,0.000450046
53,269.85,0.89108,0.39656,1.02238,0.83219,0.73907,0.79677,0.54503,1.24655,1.04966,1.23007,0.000441047,0.000441047,0.000441047
54,275.094,0.88213,0.39657,1.00677,0.83842,0.69521,0.77101,0.51676,1.28131,1.17561,1.22785,0.000432048,0.000432048,0.000432048
55,280.286,0.88187,0.3927,1.0031,0.82376,0.70164,0.76343,0.52403,1.25286,1.14716,1.22772,0.000423049,0.000423049,0.000423049
56,285.487,0.8748,0.39243,1.00957,0.81355,0.76409,0.78883,0.52355,1.27937,1.00127,1.24699,0.000414049,0.000414049,0.000414049
57,290.591,0.89111,0.39895,0.99804,0.79314,0.69183,0.75627,0.50322,1.32404,1.18054,1.25572,0.00040505,0.00040505,0.00040505
58,295.717,0.87787,0.38978,0.9972,0.83642,0.72859,0.79244,0.51401,1.3525,1.09612,1.26925,0.000396051,0.000396051,0.000396051
59,300.844,0.87376,0.38977,0.99614,0.81094,0.72211,0.76372,0.51647,1.29481,1.10567,1.24221,0.000387052,0.000387052,0.000387052
60,306.242,0.87985,0.399,1.00512,0.8446,0.71835,0.77548,0.52358,1.27059,1.09646,1.22956,0.000378053,0.000378053,0.000378053
61,311.933,0.87262,0.38571,0.99889,0.82284,0.72864,0.77182,0.50856,1.32016,1.10748,1.24863,0.000369054,0.000369054,0.000369054
62,317.66,0.87163,0.38586,0.99185,0.78748,0.66413,0.73975,0.51018,1.27702,1.27103,1.22463,0.000360055,0.000360055,0.000360055
63,323.579,0.87238,0.38926,1.00282,0.83985,0.68005,0.77506,0.51483,1.31038,1.22371,1.24202,0.000351056,0.000351056,0.000351056
64,329.359,0.86832,0.37982,1.00426,0.83098,0.68689,0.75706,0.50593,1.29447,1.20207,1.2244,0.000342057,0.000342057,0.000342057
65,335.194,0.86923,0.3759,0.99897,0.82037,0.73561,0.77497,0.49872,1.361,1.10803,1.27699,0.000333058,0.000333058,0.000333058
66,340.988,0.86942,0.3778,1.01146,0.82314,0.72803,0.77836,0.5201,1.29307,1.11514,1.23351,0.000324058,0.000324058,0.000324058
67,346.844,0.85901,0.37481,0.99453,0.82502,0.73302,0.78327,0.51288,1.30945,1.11149,1.24555,0.000315059,0.000315059,0.000315059
