epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,705.969,1.50621,0.58345,1.28225,0.91509,0.95186,0.95905,0.5486,1.62162,0.5863,1.31827,0.000651573,0.000651573,0.000651573
46,720.759,1.51023,0.58414,1.27972,0.93885,0.95876,0.96982,0.55955,1.58849,0.57618,1.29768,0.000647449,0.000647449,0.000647449
47,735.618,1.49866,0.5821,1.28341,0.94555,0.95599,0.97218,0.56416,1.60178,0.57456,1.29865,0.000643326,0.000643326,0.000643326
48,750.446,1.49655,0.5754,1.28007,0.93433,0.95338,0.96721,0.56221,1.58405,0.56361,1.29976,0.000639203,0.000639203,0.000639203
49,765.207,1.49448,0.58042,1.27723,0.94531,0.96029,0.97248,0.56647,1.59014,0.56583,1.2971,0.000635079,0.000635079,0.000635079
50,779.989,1.4943,0.57964,1.2782,0.93462,0.95195,0.97253,0.5618,1.59821,0.57129,1.30253,0.000630956,0.000630956,0.000630956
51,794.781,1.49671,0.57525,1.28007,0.95097,0.95555,0.97142,0.56192,1.59202,0.56439,1.30344,0.000626832,0.000626832,0.000626832
52,809.628,1.48873,0.57452,1.2765,0.94755,0.95249,0.9698,0.56321,1.58797,0.56439,1.30609,0.000622709,0.000622709,0.000622709
53,824.436,1.49085,0.57221,1.28562,0.95077,0.95703,0.97294,0.56296,1.58622,0.56343,1.30417,0.000618586,0.000618586,0.000618586
54,839.128,1.48635,0.56416,1.27588,0.94785,0.94933,0.96855,0.56519,1.5952,0.56241,1.29828,0.000614462,0.000614462,0.000614462
55,853.929,1.47974,0.56206,1.27267,0.94099,0.96278,0.97198,0.56038,1.60058,0.55827,1.30365,0.000610339,0.000610339,0.000610339
56,868.691,1.47087,0.56232,1.26962,0.94463,0.95651,0.97123,0.5582,1.59909,0.56792,1.30688,0.000606216,0.000606216,0.000606216
57,883.627,1.47601,0.56488,1.27041,0.94446,0.95782,0.97402,0.56583,1.59677,0.55922,1.29957,0.000602092,0.000602092,0.000602092
58,898.552,1.47062,0.56129,1.26428,0.94544,0.95755,0.9714,0.56822,1.59534,0.5627,1.30196,0.000597969,0.000597969,0.000597969
59,913.35,1.46641,0.55542,1.26743,0.94784,0.95294,0.97106,0.56356,1.59699,0.55864,1.30233,0.000593846,0.000593846,0.000593846
60,928.076,1.46615,0.55838,1.26899,0.94332,0.96242,0.97481,0.57086,1.59187,0.54887,1.2906,0.000589722,0.000589722,0.000589722
61,943.02,1.46032,0.55434,1.26023,0.93655,0.9557,0.9671,0.56415,1.60414,0.56188,1.30558,0.000585599,0.000585599,0.000585599
62,957.685,1.45534,0.55358,1.26168,0.94747,0.96104,0.97421,0.57097,1.58164,0.54111,1.29292,0.000581476,0.000581476,0.000581476
63,972.367,1.45143,0.54999,1.25827,0.95517,0.95714,0.96963,0.56395,1.59543,0.55214,1.30133,0.000577352,0.000577352,0.000577352
64,987.212,1.45306,0.54843,1.25319,0.93973,0.95428,0.96603,0.54949,1.63423,0.55989,1.32165,0.000573229,0.000573229,0.000573229
65,1001.92,1.45686,0.55277,1.2558,0.94449,0.95975,0.96998,0.55977,1.60224,0.55374,1.30706,0.000569106,0.000569106,0.000569106
66,1016.7,1.44952,0.54788,1.25597,0.94468,0.96327,0.97271,0.56987,1.58853,0.55465,1.30256,0.000564982,0.000564982,0.000564982
67,1031.78,1.44799,0.54583,1.25906,0.94956,0.95621,0.9681,0.56583,1.59067,0.54809,1.29603,0.000560859,0.000560859,0.000560859
68,1046.54,1.44586,0.54491,1.25491,0.94085,0.96048,0.97073,0.57109,1.59737,0.54396,1.30108,0.000556736,0.000556736,0.000556736
69,1061.3,1.44329,0.54152,1.25369,0.95445,0.95203,0.97038,0.56675,1.58774,0.53882,1.29388,0.000552612,0.000552612,0.000552612
70,1076.04,1.44351,0.54101,1.2499,0.94624,0.96511,0.97283,0.57153,1.58009,0.53682,1.28995,0.000548489,0.000548489,0.000548489
71,1090.75,1.43289,0.53943,1.24715,0.94869,0.96344,0.9702,0.56853,1.57879,0.53674,1.2981,0.000544365,0.000544365,0.000544365
72,1105.59,1.43153,0.53857,1.25156,0.93958,0.96563,0.97102,0.56052,1.59272,0.54317,1.30293,0.000540242,0.000540242,0.000540242
73,1120.38,1.42954,0.53481,1.24646,0.95387,0.95522,0.97054,0.57079,1.58526,0.54061,1.29738,0.000536119,0.000536119,0.000536119
74,1135.11,1.42283,0.53193,1.24863,0.95033,0.96063,0.97167,0.57054,1.59276,0.53527,1.29702,0.000531995,0.000531995,0.000531995
75,1149.87,1.42467,0.53283,1.24112,0.94631,0.96089,0.97038,0.57243,1.59241,0.53424,1.30159,0.000527872,0.000527872,0.000527872
76,1164.64,1.41851,0.52716,1.24167,0.94069,0.96671,0.97243,0.57099,1.59258,0.53341,1.30234,0.000523749,0.000523749,0.000523749
77,1179.51,1.4203,0.52837,1.2395,0.94445,0.95891,0.97092,0.56518,1.59323,0.53908,1.30615,0.000519625,0.000519625,0.000519625
78,1194.41,1.41502,0.52846,1.24099,0.94904,0.95744,0.97573,0.5699,1.57763,0.53358,1.29385,0.000515502,0.000515502,0.000515502
79,1209.12,1.41735,0.52898,1.23837,0.95001,0.96079,0.9726,0.56539,1.58799,0.53692,1.29982,0.000511379,0.000511379,0.000511379
80,1224.12,1.41055,0.52474,1.23962,0.94556,0.96372,0.97484,0.57174,1.58218,0.52855,1.29717,0.000507255,0.000507255,0.000507255
81,1239.17,1.40722,0.52082,1.23806,0.94544,0.96223,0.97447,0.56375,1.60245,0.53592,1.30653,0.000503132,0.000503132,0.000503132
82,1254.26,1.40933,0.52493,1.23702,0.94942,0.95847,0.97337,0.56816,1.5891,0.5268,1.29102,0.000499009,0.000499009,0.000499009
83,1269.29,1.40279,0.52265,1.23217,0.9466,0.95889,0.97404,0.56964,1.59398,0.53086,1.29851,0.000494885,0.000494885,0.000494885
84,1284.32,1.39776,0.52219,1.2305,0.9496,0.96293,0.9732,0.57192,1.58583,0.52796,1.29627,0.000490762,0.000490762,0.000490762
85,1299.23,1.39608,0.51995,1.23167,0.94647,0.96433,0.97113,0.57203,1.59164,0.52846,1.2982,0.000486639,0.000486639,0.000486639
86,1313.94,1.39672,0.51859,1.23018,0.94033,0.96641,0.97376,0.56967,1.59405,0.53329,1.30441,0.000482515,0.000482515,0.000482515
87,1328.74,1.39241,0.51668,1.22532,0.9429,0.96337,0.97341,0.57258,1.58918,0.5214,1.29478,0.000478392,0.000478392,0.000478392
88,1343.45,1.39309,0.5151,1.22918,0.94824,0.95629,0.97483,0.57047,1.58499,0.52659,1.29498,0.000474269,0.000474269,0.000474269
89,1358.29,1.38785,0.51379,1.22608,0.94696,0.96073,0.97328,0.5707,1.59456,0.5259,1.29606,0.000470145,0.000470145,0.000470145
90,1373,1.38538,0.51128,1.22492,0.94936,0.96033,0.97274,0.57085,1.59356,0.52398,1.30207,0.000466022,0.000466022,0.000466022
91,1387.93,1.38236,0.50967,1.22412,0.95342,0.95602,0.97408,0.57352,1.58247,0.52735,1.29325,0.000461898,0.000461898,0.000461898
92,1402.64,1.38042,0.5099,1.22059,0.94996,0.96021,0.97458,0.57204,1.59237,0.52182,1.29558,0.000457775,0.000457775,0.000457775
93,1418.27,1.37429,0.51252,1.21908,0.9416,0.96073,0.97046,0.5663,1.6005,0.52553,1.3009,0.000453652,0.000453652,0.000453652
94,1435.17,1.3744,0.50996,1.21591,0.94611,0.96344,0.97304,0.5683,1.59129,0.52277,1.29945,0.000449528,0.000449528,0.000449528
95,1451.12,1.37616,0.50605,1.2197,0.95104,0.96233,0.97377,0.57346,1.59472,0.52177,1.29725,0.000445405,0.000445405,0.000445405
96,1467.16,1.37063,0.50706,1.21783,0.94795,0.96263,0.97445,0.57453,1.59812,0.52315,1.30607,0.000441282,0.000441282,0.000441282
97,1482.79,1.36907,0.50145,1.21943,0.94567,0.96279,0.97328,0.57267,1.59165,0.52086,1.30168,0.000437158,0.000437158,0.000437158
98,1497.53,1.37201,0.50567,1.21483,0.95288,0.96108,0.97484,0.57329,1.59054,0.51875,1.29952,0.000433035,0.000433035,0.000433035
99,1512.28,1.36455,0.50387,1.21588,0.95557,0.96145,0.97583,0.5717,1.5939,0.52166,1.30078,0.000428912,0.000428912,0.000428912
100,1526.92,1.35821,0.50316,1.21077,0.94882,0.96303,0.97376,0.57021,1.59394,0.52486,1.30317,0.000424788,0.000424788,0.000424788
101,1541.59,1.35554,0.50073,1.21132,0.94576,0.96604,0.97512,0.5741,1.59042,0.52057,1.30024,0.000420665,0.000420665,0.000420665
102,1556.24,1.35214,0.49719,1.20674,0.94917,0.96219,0.97251,0.57334,1.58997,0.5163,1.30019,0.000416542,0.000416542,0.000416542
103,1570.89,1.35277,0.49882,1.20861,0.94767,0.96777,0.9722,0.57111,1.5955,0.52231,1.30763,0.000412418,0.000412418,0.000412418
104,1585.63,1.34982,0.49584,1.2112,0.95201,0.96584,0.97386,0.5687,1.60135,0.51775,1.3045,0.000408295,0.000408295,0.000408295
105,1600.34,1.34628,0.49768,1.20266,0.94452,0.97115,0.97295,0.56927,1.59533,0.51797,1.30211,0.000404172,0.000404172,0.000404172
106,1615.21,1.34571,0.49534,1.20645,0.94843,0.96489,0.97463,0.57009,1.60197,0.5171,1.30246,0.000400048,0.000400048,0.000400048
107,1629.85,1.34283,0.49468,1.20506,0.94802,0.96457,0.97117,0.56997,1.60111,0.51798,1.30784,0.000395925,0.000395925,0.000395925
108,1644.51,1.3362,0.49202,1.20157,0.94739,0.96554,0.97404,0.57028,1.59744,0.51579,1.3046,0.000391802,0.000391802,0.000391802
109,1659.23,1.33569,0.48839,1.20214,0.94789,0.96641,0.97481,0.57173,1.59761,0.51739,1.30717,0.000387678,0.000387678,0.000387678
110,1673.87,1.33384,0.49111,1.20719,0.94704,0.96654,0.97245,0.57011,1.6041,0.52006,1.31238,0.000383555,0.000383555,0.000383555
111,1688.5,1.3327,0.48824,1.20144,0.95204,0.95925,0.97241,0.57119,1.59948,0.51789,1.3103,0.000379431,0.000379431,0.000379431
112,1703.22,1.32452,0.48543,1.19141,0.94909,0.96212,0.96932,0.56512,1.60188,0.51619,1.30514,0.000375308,0.000375308,0.000375308
113,1717.89,1.32182,0.48356,1.19645,0.95155,0.96583,0.97336,0.57034,1.59773,0.51712,1.30909,0.000371185,0.000371185,0.000371185
114,1732.59,1.3284,0.48523,1.19697,0.94869,0.96276,0.9717,0.56925,1.59695,0.51277,1.30811,0.000367061,0.000367061,0.000367061
115,1747.11,1.32127,0.48287,1.20185,0.95034,0.96143,0.9713,0.56709,1.60567,0.51814,1.31495,0.000362938,0.000362938,0.000362938
116,1762.01,1.3173,0.48245,1.19281,0.95156,0.96183,0.97382,0.56718,1.60174,0.51306,1.30849,0.000358815,0.000358815,0.000358815
117,1776.7,1.31574,0.47941,1.19632,0.95012,0.96525,0.97135,0.56797,1.60411,0.51143,1.31282,0.000354691,0.000354691,0.000354691
118,1791.47,1.31442,0.48061,1.19495,0.94669,0.96622,0.97179,0.57098,1.60186,0.51164,1.30994,0.000350568,0.000350568,0.000350568
119,1806.24,1.31252,0.48033,1.18928,0.94868,0.96235,0.97177,0.56881,1.60745,0.51253,1.3113,0.000346445,0.000346445,0.000346445
120,1820.91,1.30418,0.47879,1.18681,0.95231,0.96089,0.97205,0.5673,1.60437,0.51751,1.31482,0.000342321,0.000342321,0.000342321
121,1835.59,1.30609,0.47788,1.19052,0.95374,0.95761,0.97255,0.56495,1.61314,0.51734,1.31416,0.000338198,0.000338198,0.000338198
122,1850.12,1.30027,0.47674,1.185,0.95182,0.96243,0.97121,0.56795,1.60417,0.51433,1.31276,0.000334075,0.000334075,0.000334075
123,1864.81,1.29494,0.47425,1.18009,0.95311,0.95878,0.96902,0.56631,1.60714,0.51491,1.31492,0.000329951,0.000329951,0.000329951
124,1879.41,1.2996,0.47546,1.18618,0.94974,0.96444,0.97173,0.56909,1.60469,0.51003,1.31009,0.000325828,0.000325828,0.000325828
125,1893.98,1.29556,0.47374,1.18324,0.9511,0.96738,0.97128,0.56716,1.60704,0.50959,1.31239,0.000321705,0.000321705,0.000321705
126,1908.73,1.2943,0.47402,1.1817,0.95543,0.95765,0.97166,0.56693,1.61209,0.51174,1.31649,0.000317581,0.000317581,0.000317581
127,1923.34,1.2927,0.47253,1.18062,0.95351,0.95963,0.97257,0.56665,1.61097,0.50921,1.31356,0.000313458,0.000313458,0.000313458
128,1937.92,1.28423,0.47065,1.17638,0.94979,0.96284,0.97135,0.56918,1.60504,0.50971,1.3174,0.000309335,0.000309335,0.000309335
129,1952.68,1.29059,0.47046,1.179,0.95546,0.96346,0.9719,0.56717,1.60544,0.50758,1.31609,0.000305211,0.000305211,0.000305211
130,1967.43,1.28754,0.46979,1.18103,0.95111,0.96365,0.97123,0.56686,1.61068,0.51033,1.32204,0.000301088,0.000301088,0.000301088
131,1982.08,1.2772,0.46591,1.17323,0.95099,0.96246,0.9704,0.56754,1.61584,0.5115,1.32328,0.000296964,0.000296964,0.000296964
132,1996.65,1.27783,0.4653,1.17278,0.95171,0.96138,0.97137,0.56578,1.60908,0.50933,1.31932,0.000292841,0.000292841,0.000292841
133,2011.31,1.27803,0.46656,1.17316,0.95048,0.96015,0.97098,0.56461,1.61466,0.51087,1.32043,0.000288718,0.000288718,0.000288718
134,2025.91,1.27666,0.46663,1.17051,0.95626,0.95749,0.97352,0.56809,1.6098,0.50941,1.31725,0.000284594,0.000284594,0.000284594
135,2040.67,1.27008,0.46384,1.17057,0.95127,0.96201,0.97302,0.56708,1.61462,0.51045,1.32098,0.000280471,0.000280471,0.000280471
136,2055.4,1.2687,0.46359,1.16699,0.95414,0.96456,0.97099,0.56249,1.61859,0.51244,1.32407,0.000276348,0.000276348,0.000276348
137,2070.1,1.26714,0.46409,1.17331,0.96044,0.95568,0.9724,0.56748,1.6157,0.50978,1.32709,0.000272224,0.000272224,0.000272224
138,2085.02,1.27096,0.46405,1.17068,0.95947,0.95681,0.97396,0.5665,1.61607,0.5089,1.32426,0.000268101,0.000268101,0.000268101
139,2099.73,1.25987,0.46036,1.17098,0.94837,0.96252,0.97143,0.5645,1.61998,0.51076,1.32612,0.000263978,0.000263978,0.000263978
140,2114.41,1.26431,0.46131,1.16821,0.95075,0.96071,0.97144,0.56144,1.62703,0.51066,1.33024,0.000259854,0.000259854,0.000259854
141,2128.99,1.26019,0.45976,1.16957,0.94989,0.96273,0.97099,0.56224,1.62435,0.51245,1.32726,0.000255731,0.000255731,0.000255731
142,2143.76,1.2602,0.45906,1.16504,0.96033,0.95671,0.97361,0.56488,1.62389,0.51228,1.32741,0.000251608,0.000251608,0.000251608
143,2158.36,1.25262,0.45826,1.16091,0.95687,0.96261,0.97312,0.56343,1.62203,0.50738,1.32515,0.000247484,0.000247484,0.000247484
144,2173.19,1.24932,0.45705,1.16124,0.94998,0.96467,0.97295,0.56326,1.62672,0.51211,1.32917,0.000243361,0.000243361,0.000243361
145,2187.8,1.2455,0.4552,1.15706,0.95034,0.96418,0.97137,0.56329,1.62802,0.51027,1.3299,0.000239238,0.000239238,0.000239238
146,2202.47,1.24981,0.45501,1.15906,0.94769,0.96362,0.97198,0.56308,1.62315,0.5071,1.3297,0.000235114,0.000235114,0.000235114
147,2217.04,1.24428,0.45349,1.16183,0.9533,0.96451,0.97066,0.56053,1.6262,0.50862,1.33212,0.000230991,0.000230991,0.000230991
148,2231.62,1.23953,0.4516,1.15584,0.95139,0.96602,0.97068,0.56073,1.6242,0.50687,1.33429,0.000226868,0.000226868,0.000226868
149,2246.23,1.23667,0.45122,1.15203,0.9544,0.96137,0.97097,0.56068,1.62613,0.50878,1.32922,0.000222744,0.000222744,0.000222744
150,2260.88,1.2352,0.45086,1.15291,0.95251,0.96083,0.97046,0.56089,1.62855,0.51136,1.33519,0.000218621,0.000218621,0.000218621
151,2275.59,1.23121,0.44939,1.15142,0.94988,0.96411,0.97186,0.56168,1.63106,0.50998,1.33633,0.000214497,0.000214497,0.000214497
152,2290.14,1.22911,0.44722,1.15137,0.95458,0.96078,0.97135,0.56185,1.63354,0.51017,1.34055,0.000210374,0.000210374,0.000210374
153,2304.73,1.2317,0.44731,1.15371,0.95642,0.95809,0.97188,0.5593,1.63527,0.50845,1.34064,0.000206251,0.000206251,0.000206251
154,2319.29,1.22363,0.44743,1.14759,0.95535,0.96327,0.96982,0.56193,1.63155,0.50475,1.33929,0.000202127,0.000202127,0.000202127
155,2334.02,1.22917,0.44652,1.1514,0.95537,0.96433,0.97027,0.56028,1.62803,0.50521,1.3374,0.000198004,0.000198004,0.000198004
156,2348.68,1.22141,0.44334,1.14851,0.9509,0.96469,0.97153,0.5621,1.62733,0.50367,1.3379,0.000193881,0.000193881,0.000193881
157,2363.41,1.21723,0.44258,1.14498,0.9532,0.96359,0.97195,0.5622,1.63122,0.50459,1.33901,0.000189757,0.000189757,0.000189757
158,2378.15,1.22028,0.44555,1.14461,0.95077,0.9636,0.96994,0.55888,1.63344,0.50683,1.34119,0.000185634,0.000185634,0.000185634
159,2392.87,1.22415,0.44609,1.14564,0.95456,0.96296,0.97285,0.558,1.63658,0.50901,1.3446,0.000181511,0.000181511,0.000181511
160,2407.5,1.21475,0.44252,1.14406,0.9573,0.95892,0.97038,0.56158,1.63351,0.5066,1.34312,0.000177387,0.000177387,0.000177387
161,2422.32,1.21502,0.44322,1.14455,0.9522,0.96148,0.97056,0.55815,1.63483,0.50768,1.34518,0.000173264,0.000173264,0.000173264
162,2437.1,1.20437,0.43791,1.14071,0.95263,0.96276,0.96946,0.55997,1.63311,0.50708,1.34079,0.000169141,0.000169141,0.000169141
163,2452.73,1.20591,0.43883,1.13914,0.95349,0.96163,0.97114,0.56169,1.63285,0.50619,1.34092,0.000165017,0.000165017,0.000165017
164,2467.94,1.20304,0.43808,1.14024,0.94756,0.97059,0.97078,0.56221,1.63518,0.50578,1.34416,0.000160894,0.000160894,0.000160894
165,2482.75,1.20333,0.44011,1.13959,0.94753,0.96748,0.96999,0.55973,1.63513,0.50475,1.34354,0.000156771,0.000156771,0.000156771
166,2497.6,1.20109,0.43802,1.13732,0.95411,0.96148,0.96845,0.55862,1.63979,0.50701,1.34438,0.000152647,0.000152647,0.000152647
167,2512.28,1.19718,0.43649,1.1339,0.95496,0.9598,0.96949,0.55807,1.63685,0.50612,1.34651,0.000148524,0.000148524,0.000148524
168,2527.08,1.19672,0.43551,1.13739,0.95108,0.96292,0.96992,0.55802,1.63899,0.5063,1.34556,0.000144401,0.000144401,0.000144401
169,2541.93,1.19154,0.43541,1.13414,0.95128,0.96409,0.96966,0.55645,1.64237,0.50686,1.3461,0.000140277,0.000140277,0.000140277
170,2556.78,1.18973,0.43268,1.13345,0.9462,0.96825,0.96995,0.55835,1.64234,0.5083,1.34794,0.000136154,0.000136154,0.000136154
171,2571.48,1.1905,0.43287,1.13246,0.94803,0.96814,0.96969,0.55773,1.64178,0.50631,1.34715,0.000132031,0.000132031,0.000132031
172,2586.22,1.18606,0.43178,1.12984,0.95519,0.96312,0.97049,0.55761,1.6439,0.50766,1.34605,0.000127907,0.000127907,0.000127907
173,2600.9,1.18672,0.43118,1.13083,0.95068,0.96602,0.97051,0.55859,1.64189,0.50579,1.34584,0.000123784,0.000123784,0.000123784
174,2615.57,1.18619,0.43051,1.13094,0.95509,0.95676,0.97032,0.55563,1.64391,0.50764,1.34928,0.00011966,0.00011966,0.00011966
175,2630.31,1.18318,0.43058,1.12669,0.949,0.96382,0.96951,0.55477,1.64431,0.50876,1.34871,0.000115537,0.000115537,0.000115537
176,2645.03,1.17827,0.42908,1.12578,0.94987,0.96226,0.97011,0.55454,1.64685,0.5099,1.35191,0.000111414,0.000111414,0.000111414
177,2659.68,1.17878,0.42897,1.12948,0.9482,0.96715,0.97,0.55705,1.64343,0.50949,1.35105,0.00010729,0.00010729,0.00010729
178,2674.49,1.17577,0.42798,1.12777,0.95331,0.96432,0.97056,0.5546,1.64687,0.51038,1.35406,0.000103167,0.000103167,0.000103167
179,2689.06,1.17455,0.42731,1.1266,0.95306,0.9647,0.9714,0.55483,1.64417,0.50729,1.35288,9.90437e-05,9.90437e-05,9.90437e-05
180,2703.73,1.17104,0.42653,1.12339,0.95085,0.96695,0.97044,0.55403,1.64421,0.50874,1.35255,9.49203e-05,9.49203e-05,9.49203e-05
181,2718.49,1.16504,0.42444,1.11888,0.95222,0.96636,0.97099,0.55419,1.64433,0.50648,1.35275,9.0797e-05,9.0797e-05,9.0797e-05
182,2733.15,1.16848,0.42637,1.12411,0.95038,0.96572,0.96982,0.55467,1.64765,0.50825,1.35402,8.66736e-05,8.66736e-05,8.66736e-05
183,2747.96,1.17185,0.42795,1.1227,0.94999,0.9643,0.97001,0.55452,1.64786,0.50994,1.35615,8.25503e-05,8.25503e-05,8.25503e-05
184,2762.55,1.16808,0.42552,1.12434,0.95,0.96371,0.96995,0.55528,1.64838,0.51007,1.35466,7.84269e-05,7.84269e-05,7.84269e-05
