epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,26.9823,0.65056,1.40437,1.06994,0.86523,0.72719,0.995,0.67132,1.00558,2.21284,1.3607,0.000620713,0.000620713,0.000620713
44,27.5995,0.62746,1.38561,1.08496,0.85239,0.75,0.995,0.75227,1.0025,2.16969,1.38347,0.000624551,0.000624551,0.000624551
45,28.2155,0.63034,1.28628,1.08398,0.85597,0.75,0.995,0.77714,0.91936,2.10777,1.3816,0.000627895,0.000627895,0.000627895
46,28.915,0.61427,1.30779,1.10528,0.78719,0.98819,0.995,0.75843,0.88613,2.05331,1.38311,0.000630744,0.000630744,0.000630744
47,29.5587,0.64929,1.29804,1.09278,0.75279,0.97282,0.995,0.70035,0.94933,1.95874,1.52575,0.000633098,0.000633098,0.000633098
48,30.2812,0.6217,1.28863,1.06713,0.74984,0.96715,0.995,0.77104,0.95887,1.93408,1.61236,0.000634956,0.000634956,0.000634956
49,30.962,0.64128,1.2925,1.08793,0.78017,0.97422,0.995,0.79591,0.88346,1.95113,1.47604,0.00063632,0.00063632,0.00063632
50,31.5641,0.6099,1.26308,1.01437,0.7924,0.72779,0.995,0.77104,0.95256,2.05286,1.51495,0.000637189,0.000637189,0.000637189
51,32.1999,0.61559,1.24128,1.08756,0.90984,0.67739,0.995,0.74616,0.99354,2.0531,1.55507,0.00063125,0.00063125,0.00063125
52,32.8105,0.6043,1.23283,1.05344,0.89196,0.69283,0.995,0.68379,1.12082,2.21433,1.47823,0.000618875,0.000618875,0.000618875
53,33.5422,0.61075,1.24637,1.04356,0.90044,0.44582,0.995,0.64872,1.28952,2.35913,1.58023,0.0006065,0.0006065,0.0006065
54,34.1433,0.66772,1.23874,1.02643,0.91857,0.25,0.995,0.58537,1.42411,2.69265,1.6392,0.000594125,0.000594125,0.000594125
55,34.7553,0.56707,1.20225,0.98954,0.28339,1,0.66312,0.3837,1.3967,2.91966,1.64096,0.00058175,0.00058175,0.00058175
56,35.3745,0.61747,1.16559,1.07129,0.00343,1,0.61574,0.37356,1.37319,3.0478,1.57299,0.000569375,0.000569375,0.000569375
57,36.0218,0.62783,1.20828,1.0069,0.00345,1,0.76886,0.37275,1.4569,3.01963,1.6712,0.000557,0.000557,0.000557
58,36.6128,0.58813,1.18672,1.01814,0.00342,1,0.57005,0.26484,1.48576,3.02725,1.72567,0.000544625,0.000544625,0.000544625
59,37.2379,0.53294,1.10992,0.97788,0.00343,1,0.67643,0.30681,1.61471,3.08823,1.81861,0.00053225,0.00053225,0.00053225
60,37.887,0.587,1.14678,1.0063,0.91739,0.25,0.66333,0.31539,1.56069,2.90995,1.87337,0.000519875,0.000519875,0.000519875
61,38.5112,0.5057,1.06896,0.99603,0.91748,0.25,0.91208,0.49872,1.51348,2.68558,1.86686,0.0005075,0.0005075,0.0005075
62,39.1317,0.50441,1.0598,0.98345,0.70461,0.75,0.91208,0.55249,1.25112,2.62757,1.60294,0.000495125,0.000495125,0.000495125
63,39.793,0.56047,1.12194,0.98156,0.77308,0.75,0.95333,0.65745,1.04423,2.34126,1.4954,0.00048275,0.00048275,0.00048275
64,40.4102,0.53989,1.07829,0.99395,0.66478,0.875,0.95333,0.72552,0.9195,1.87643,1.36528,0.000470375,0.000470375,0.000470375
65,41.0053,0.58204,1.11974,1.0535,0.67478,0.875,0.95333,0.75019,0.86077,1.6072,1.27067,0.000458,0.000458,0.000458
66,41.6066,0.53802,1.0857,1.0452,0.69318,0.875,0.95333,0.77089,0.78196,1.43238,1.1857,0.000445625,0.000445625,0.000445625
67,42.2027,0.5547,1.10867,0.99847,0.86197,0.95848,0.995,0.82087,0.75258,1.22274,1.13853,0.00043325,0.00043325,0.00043325
68,42.8287,0.52542,1.05774,1.05866,0.95296,0.93731,0.995,0.80839,0.82119,1.07855,1.17099,0.000420875,0.000420875,0.000420875
69,43.4318,0.53491,1.05627,1.01545,0.91981,0.93533,0.995,0.77112,0.89241,1.01955,1.24195,0.0004085,0.0004085,0.0004085
70,44.0259,0.51034,1.02919,0.94556,0.92252,0.92817,0.995,0.796,0.92594,0.98169,1.29081,0.000396125,0.000396125,0.000396125
71,44.6236,0.4796,0.9868,0.96882,0.92214,0.94393,0.995,0.75864,1.01701,0.95997,1.34975,0.00038375,0.00038375,0.00038375
72,45.2257,0.51118,1.01293,0.99782,0.89257,1,0.995,0.75245,1.01439,0.92177,1.3253,0.000371375,0.000371375,0.000371375
73,45.831,0.47749,0.97779,0.97755,0.85839,1,0.995,0.75246,0.97403,0.92008,1.27083,0.000359,0.000359,0.000359
74,46.4314,0.50333,1.01922,0.95018,0.80929,1,0.995,0.74616,0.95346,0.9244,1.23253,0.000346625,0.000346625,0.000346625
75,47.0198,0.45079,0.96396,0.94187,0.83811,1,0.995,0.78352,0.93386,0.86555,1.20457,0.00033425,0.00033425,0.00033425
76,47.6055,0.50649,0.93175,0.96735,0.91917,1,0.995,0.80839,0.88837,0.81068,1.14368,0.000321875,0.000321875,0.000321875
77,48.2021,0.51554,0.99451,0.97813,0.928,1,0.995,0.77733,0.9159,0.80148,1.13123,0.0003095,0.0003095,0.0003095
78,48.8005,0.47523,0.95141,0.95777,0.92778,1,0.995,0.75864,1.02654,0.80569,1.33575,0.000297125,0.000297125,0.000297125
79,49.3926,0.45035,0.91176,0.96066,0.91469,1,0.995,0.77103,0.97527,0.81223,1.38587,0.00028475,0.00028475,0.00028475
80,49.9836,0.47763,0.92097,0.94065,0.89764,1,0.995,0.79591,0.99243,0.79135,1.44427,0.000272375,0.000272375,0.000272375
81,50.5861,0.46438,0.88266,0.93973,0.87563,1,0.995,0.79591,1.02615,0.78313,1.51883,0.00026,0.00026,0.00026
82,51.1806,0.4435,0.91492,0.95966,0.85043,1,0.995,0.78352,1.04699,0.7852,1.60117,0.000247625,0.000247625,0.000247625
83,51.7838,0.45569,0.8806,0.9388,0.89868,1,0.995,0.79591,1.0463,0.77945,1.6308,0.00023525,0.00023525,0.00023525
84,52.392,0.4319,0.89043,0.96014,0.92969,1,0.995,0.77104,1.08205,0.74822,1.6442,0.000222875,0.000222875,0.000222875
85,53.0057,0.42336,0.8692,0.9315,0.94315,1,0.995,0.74616,1.098,0.73349,1.62294,0.0002105,0.0002105,0.0002105
86,53.5886,0.45554,0.87231,0.92972,0.94856,1,0.995,0.74616,1.092,0.73107,1.58966,0.000198125,0.000198125,0.000198125
87,54.2142,0.43479,0.87247,0.93631,0.93602,1,0.995,0.74616,1.06707,0.71949,1.5392,0.00018575,0.00018575,0.00018575
88,54.8135,0.40045,0.82917,0.90876,0.93134,1,0.995,0.77104,1.04085,0.69387,1.50956,0.000173375,0.000173375,0.000173375
89,55.4055,0.40552,0.85813,0.92103,0.93132,1,0.995,0.77104,1.01952,0.67438,1.53566,0.000161,0.000161,0.000161
90,55.9921,0.41334,0.87436,0.91547,0.93161,1,0.995,0.77104,1.0235,0.68942,1.56418,0.000148625,0.000148625,0.000148625
91,62.359,0.38804,0.83154,0.88597,0.93118,1,0.995,0.78343,1.0179,0.67865,1.57597,0.00013625,0.00013625,0.00013625
92,63.0078,0.44028,0.85175,0.92214,0.93184,1,0.995,0.78343,0.9974,0.67734,1.56668,0.000123875,0.000123875,0.000123875
93,63.6223,0.39115,0.83888,0.96197,0.93482,1,0.995,0.78343,0.9975,0.66922,1.57925,0.0001115,0.0001115,0.0001115
94,64.2279,0.39405,0.83788,0.92541,0.93655,1,0.995,0.78343,1.00175,0.67582,1.6043,9.9125e-05,9.9125e-05,9.9125e-05
95,64.8217,0.37044,0.79997,0.92246,0.93714,1,0.995,0.78343,0.99495,0.66561,1.5949,8.675e-05,8.675e-05,8.675e-05
96,65.4305,0.37211,0.81414,0.91883,0.93915,1,0.995,0.79582,0.98353,0.6528,1.57761,7.4375e-05,7.4375e-05,7.4375e-05
97,66.0623,0.36149,0.82369,0.87991,0.94095,1,0.995,0.79582,0.97447,0.64256,1.56241,6.2e-05,6.2e-05,6.2e-05
98,66.6544,0.35961,0.81633,0.89057,0.94313,1,0.995,0.79582,0.96248,0.64783,1.54385,4.9625e-05,4.9625e-05,4.9625e-05
99,67.2495,0.35448,0.79165,0.87438,0.94465,1,0.995,0.79582,0.94871,0.63607,1.5234,3.725e-05,3.725e-05,3.725e-05
100,67.8385,0.37272,0.8276,0.93317,0.94676,1,0.995,0.79582,0.94618,0.62636,1.51449,2.4875e-05,2.4875e-05,2.4875e-05
