epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,512.704,1.53882,0.64087,1.27019,0.93957,0.95719,0.97442,0.54765,1.66369,0.64304,1.31907,0.000577352,0.000577352,0.000577352
33,528.37,1.53271,0.64035,1.26933,0.93257,0.95163,0.96805,0.53437,1.66545,0.64184,1.3244,0.000569106,0.000569106,0.000569106
34,543.997,1.53171,0.63368,1.27127,0.94076,0.95053,0.97208,0.54198,1.63756,0.64203,1.30837,0.000560859,0.000560859,0.000560859
35,559.842,1.52569,0.62646,1.26363,0.92264,0.93196,0.95738,0.51613,1.71044,0.6757,1.33454,0.000552612,0.000552612,0.000552612
36,575.335,1.51547,0.61949,1.25678,0.94986,0.93526,0.97,0.54016,1.66933,0.63827,1.3247,0.000544365,0.000544365,0.000544365
37,590.996,1.51222,0.62298,1.26308,0.94758,0.945,0.97298,0.54794,1.6411,0.62082,1.30975,0.000536119,0.000536119,0.000536119
38,606.442,1.51204,0.61513,1.25644,0.94127,0.95816,0.97346,0.54753,1.64055,0.6185,1.29733,0.000527872,0.000527872,0.000527872
39,621.902,1.50493,0.60927,1.2573,0.95104,0.94717,0.97418,0.55473,1.64392,0.60981,1.29963,0.000519625,0.000519625,0.000519625
40,637.543,1.50289,0.60905,1.25584,0.95321,0.94965,0.97876,0.55047,1.65073,0.61968,1.30302,0.000511379,0.000511379,0.000511379
41,653.265,1.495,0.60165,1.24947,0.94189,0.95395,0.97387,0.55911,1.6306,0.60701,1.29602,0.000503132,0.000503132,0.000503132
42,668.882,1.49467,0.60536,1.24921,0.94859,0.95176,0.97581,0.56129,1.63178,0.61258,1.29833,0.000494885,0.000494885,0.000494885
43,684.465,1.4885,0.59978,1.25096,0.94163,0.95116,0.97477,0.55413,1.63365,0.60738,1.30942,0.000486639,0.000486639,0.000486639
44,700.267,1.48969,0.59563,1.24875,0.94418,0.9591,0.97574,0.559,1.62724,0.60007,1.29952,0.000478392,0.000478392,0.000478392
45,715.848,1.47603,0.58984,1.24236,0.94232,0.95974,0.97484,0.55516,1.65341,0.60345,1.32098,0.000470145,0.000470145,0.000470145
46,731.164,1.47128,0.5825,1.24482,0.94318,0.95397,0.97775,0.55895,1.62998,0.58496,1.30605,0.000461898,0.000461898,0.000461898
47,746.627,1.47333,0.58275,1.24524,0.9486,0.96182,0.97782,0.55479,1.643,0.59713,1.3066,0.000453652,0.000453652,0.000453652
48,762.121,1.46284,0.5802,1.23528,0.93748,0.96455,0.97501,0.5604,1.63608,0.59761,1.31037,0.000445405,0.000445405,0.000445405
49,777.704,1.46382,0.57825,1.2413,0.93649,0.96359,0.9762,0.56102,1.63353,0.59136,1.30771,0.000437158,0.000437158,0.000437158
50,793.133,1.46041,0.57902,1.23289,0.95113,0.9523,0.97328,0.55914,1.62748,0.58618,1.29815,0.000428912,0.000428912,0.000428912
51,808.568,1.45754,0.57019,1.23286,0.95143,0.96198,0.97925,0.56253,1.62354,0.58004,1.2932,0.000420665,0.000420665,0.000420665
52,824.089,1.45564,0.57095,1.2363,0.9512,0.95828,0.97712,0.56154,1.6473,0.58375,1.31167,0.000412418,0.000412418,0.000412418
53,839.641,1.44708,0.56758,1.2288,0.94383,0.96645,0.97517,0.55761,1.6465,0.58372,1.31289,0.000404172,0.000404172,0.000404172
54,855.076,1.44625,0.56576,1.23215,0.9503,0.95585,0.9784,0.5574,1.64965,0.58511,1.31539,0.000395925,0.000395925,0.000395925
55,870.897,1.43725,0.56569,1.23027,0.94546,0.96297,0.9777,0.56165,1.63511,0.57519,1.30925,0.000387678,0.000387678,0.000387678
56,886.31,1.43416,0.55786,1.23143,0.94253,0.95651,0.97523,0.56128,1.64463,0.578,1.30679,0.000379431,0.000379431,0.000379431
57,901.986,1.42837,0.55643,1.22563,0.95295,0.95142,0.97878,0.56217,1.63087,0.57513,1.3152,0.000371185,0.000371185,0.000371185
58,918.058,1.41809,0.54812,1.22103,0.94352,0.96223,0.97474,0.5623,1.62541,0.57515,1.30464,0.000362938,0.000362938,0.000362938
59,933.656,1.41526,0.54917,1.21895,0.95513,0.96138,0.98041,0.56393,1.6239,0.57765,1.30376,0.000354691,0.000354691,0.000354691
60,949.374,1.41737,0.54955,1.21661,0.9512,0.95991,0.97928,0.56663,1.61799,0.575,1.3145,0.000346445,0.000346445,0.000346445
61,965.032,1.40988,0.54561,1.22385,0.95508,0.95777,0.97795,0.56409,1.62856,0.56979,1.30745,0.000338198,0.000338198,0.000338198
62,980.488,1.40567,0.54226,1.21537,0.95279,0.96654,0.97744,0.56575,1.63051,0.57269,1.30904,0.000329951,0.000329951,0.000329951
63,995.941,1.40713,0.5419,1.21686,0.95185,0.95965,0.97968,0.56901,1.61685,0.56285,1.29984,0.000321705,0.000321705,0.000321705
64,1011.52,1.39425,0.53709,1.21457,0.94685,0.97197,0.979,0.56764,1.63134,0.55848,1.32223,0.000313458,0.000313458,0.000313458
65,1027.19,1.39159,0.53408,1.20815,0.95313,0.95581,0.97618,0.56284,1.6381,0.57225,1.32181,0.000305211,0.000305211,0.000305211
66,1042.67,1.39123,0.53523,1.21186,0.95174,0.96275,0.97808,0.56335,1.633,0.562,1.30963,0.000296964,0.000296964,0.000296964
67,1058.33,1.39003,0.53207,1.21895,0.94647,0.97033,0.97747,0.56403,1.62603,0.55346,1.31159,0.000288718,0.000288718,0.000288718
68,1073.99,1.38101,0.52759,1.20972,0.95304,0.96289,0.97619,0.56464,1.63856,0.55565,1.31578,0.000280471,0.000280471,0.000280471
69,1089.46,1.3786,0.52458,1.20652,0.94144,0.97159,0.97822,0.56784,1.64008,0.55694,1.31548,0.000272224,0.000272224,0.000272224
70,1105.16,1.37605,0.5229,1.20348,0.94806,0.96789,0.97906,0.56467,1.64275,0.5556,1.31966,0.000263978,0.000263978,0.000263978
71,1120.84,1.37133,0.52033,1.20901,0.95638,0.95424,0.97844,0.56471,1.63279,0.55426,1.31421,0.000255731,0.000255731,0.000255731
72,1136.62,1.36702,0.51664,1.20236,0.95701,0.96337,0.98042,0.56755,1.63472,0.55721,1.31332,0.000247484,0.000247484,0.000247484
73,1152.48,1.36087,0.51544,1.20116,0.9549,0.96111,0.97688,0.56572,1.6472,0.56135,1.31998,0.000239238,0.000239238,0.000239238
74,1167.97,1.35713,0.51408,1.19442,0.94998,0.96754,0.97936,0.5695,1.63783,0.54516,1.31528,0.000230991,0.000230991,0.000230991
75,1183.4,1.35208,0.51306,1.1983,0.9545,0.96535,0.97835,0.56654,1.63874,0.55116,1.31714,0.000222744,0.000222744,0.000222744
76,1199,1.34668,0.51068,1.19602,0.94796,0.96777,0.97737,0.56658,1.64629,0.55106,1.32335,0.000214497,0.000214497,0.000214497
77,1214.59,1.34815,0.51025,1.19376,0.95763,0.95398,0.97646,0.56168,1.65069,0.55791,1.32435,0.000206251,0.000206251,0.000206251
78,1230.17,1.34248,0.51064,1.18723,0.95058,0.96534,0.97683,0.56557,1.63809,0.54829,1.32108,0.000198004,0.000198004,0.000198004
79,1245.57,1.33178,0.50294,1.18943,0.9519,0.96366,0.97582,0.56257,1.64468,0.55511,1.32967,0.000189757,0.000189757,0.000189757
80,1261.2,1.33185,0.50222,1.18835,0.95029,0.96791,0.97813,0.56795,1.64128,0.55158,1.3227,0.000181511,0.000181511,0.000181511
81,1276.81,1.32652,0.49992,1.18906,0.94707,0.96861,0.97836,0.56596,1.64224,0.54796,1.31969,0.000173264,0.000173264,0.000173264
82,1292.46,1.32406,0.49649,1.18032,0.95008,0.96888,0.97626,0.56661,1.63992,0.54658,1.31999,0.000165017,0.000165017,0.000165017
83,1307.87,1.3203,0.49774,1.18275,0.94623,0.96395,0.97588,0.56183,1.65046,0.54834,1.33069,0.000156771,0.000156771,0.000156771
84,1323.37,1.31389,0.49652,1.17749,0.95627,0.95913,0.97703,0.56481,1.63217,0.54651,1.32509,0.000148524,0.000148524,0.000148524
85,1338.89,1.31004,0.49164,1.17899,0.95257,0.96985,0.97726,0.5671,1.63447,0.54412,1.32402,0.000140277,0.000140277,0.000140277
86,1354.29,1.30931,0.48995,1.176,0.95256,0.96531,0.97723,0.56516,1.64909,0.5487,1.33722,0.000132031,0.000132031,0.000132031
87,1369.86,1.30219,0.48911,1.17681,0.94708,0.96923,0.97619,0.56685,1.64575,0.54331,1.32989,0.000123784,0.000123784,0.000123784
88,1385.44,1.30269,0.48758,1.17904,0.95352,0.96186,0.97616,0.56669,1.64003,0.54217,1.32592,0.000115537,0.000115537,0.000115537
89,1401.1,1.29454,0.48607,1.17205,0.95347,0.96373,0.97822,0.56711,1.63925,0.53945,1.32613,0.00010729,0.00010729,0.00010729
90,1416.74,1.29207,0.48474,1.17057,0.95234,0.96581,0.97687,0.56382,1.64721,0.5444,1.32934,9.90437e-05,9.90437e-05,9.90437e-05
91,1439.02,1.29443,0.48325,1.17722,0.95301,0.96551,0.97681,0.56692,1.64516,0.54357,1.3312,9.0797e-05,9.0797e-05,9.0797e-05
92,1454.34,1.29046,0.48078,1.16776,0.94909,0.96942,0.97662,0.56456,1.64709,0.54088,1.33109,8.25503e-05,8.25503e-05,8.25503e-05
93,1469.9,1.28088,0.48014,1.16278,0.95058,0.9663,0.97519,0.56288,1.65036,0.54698,1.33127,7.43036e-05,7.43036e-05,7.43036e-05
94,1485.33,1.27725,0.47701,1.16366,0.95122,0.96673,0.97517,0.56465,1.65044,0.5444,1.33125,6.60569e-05,6.60569e-05,6.60569e-05
95,1500.94,1.27395,0.47873,1.16083,0.95137,0.96907,0.97593,0.56469,1.64768,0.54262,1.33477,5.78102e-05,5.78102e-05,5.78102e-05
96,1516.51,1.27511,0.47668,1.15597,0.95072,0.96991,0.97707,0.56478,1.64321,0.54095,1.33242,4.95635e-05,4.95635e-05,4.95635e-05
97,1532.1,1.26322,0.47426,1.15855,0.95074,0.97221,0.97787,0.56512,1.64685,0.53962,1.33347,4.13168e-05,4.13168e-05,4.13168e-05
98,1547.75,1.25985,0.46999,1.15308,0.94739,0.96991,0.9764,0.56355,1.65135,0.54213,1.33497,3.30701e-05,3.30701e-05,3.30701e-05
99,1563.1,1.26252,0.47264,1.15803,0.94834,0.96897,0.97586,0.56508,1.65143,0.54212,1.33713,2.48234e-05,2.48234e-05,2.48234e-05
100,1578.75,1.26207,0.47127,1.1581,0.94933,0.97026,0.97625,0.5655,1.64983,0.5432,1.335,1.65767e-05,1.65767e-05,1.65767e-05
