epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,119.481,1.5471,0.77769,1.26739,0.91554,0.92351,0.94892,0.53311,1.68892,0.76551,1.3377,0.000685256,0.000685256,0.000685256
24,124.588,1.53622,0.76627,1.27104,0.91412,0.91435,0.94045,0.50598,1.77872,0.77555,1.39296,0.000681449,0.000681449,0.000681449
25,129.618,1.52053,0.75318,1.26093,0.91763,0.93373,0.95264,0.54651,1.6751,0.73656,1.32543,0.000677643,0.000677643,0.000677643
26,134.919,1.52254,0.74606,1.26159,0.93037,0.93265,0.95723,0.5361,1.68863,0.73998,1.34188,0.000673836,0.000673836,0.000673836
27,139.919,1.52738,0.73964,1.26456,0.9213,0.93371,0.95464,0.53707,1.68808,0.7384,1.33577,0.00067003,0.00067003,0.00067003
28,144.942,1.51271,0.73037,1.25285,0.92519,0.92793,0.95293,0.53731,1.6956,0.73033,1.32913,0.000666223,0.000666223,0.000666223
29,149.925,1.49562,0.72198,1.25758,0.92646,0.93724,0.95677,0.55484,1.67465,0.70459,1.31667,0.000662417,0.000662417,0.000662417
30,155.181,1.50363,0.72175,1.25677,0.92563,0.94547,0.96222,0.54666,1.6682,0.72935,1.32322,0.00065861,0.00065861,0.00065861
31,160.501,1.49889,0.71706,1.25659,0.92756,0.94412,0.9617,0.55283,1.68029,0.721,1.32543,0.000654804,0.000654804,0.000654804
32,166.563,1.47791,0.70356,1.2507,0.93064,0.93753,0.95882,0.54599,1.68986,0.71921,1.33924,0.000650997,0.000650997,0.000650997
33,171.784,1.48384,0.70046,1.24507,0.93004,0.93191,0.95617,0.53996,1.72452,0.72072,1.3698,0.00064719,0.00064719,0.00064719
34,177.138,1.48652,0.70319,1.25222,0.92881,0.92331,0.95595,0.54431,1.70373,0.70965,1.35275,0.000643384,0.000643384,0.000643384
35,182.686,1.46849,0.68875,1.24334,0.94238,0.93125,0.9585,0.55728,1.67105,0.70312,1.33723,0.000639577,0.000639577,0.000639577
36,188.121,1.46539,0.68678,1.23994,0.92708,0.92903,0.95347,0.53926,1.71061,0.72924,1.35266,0.000635771,0.000635771,0.000635771
37,193.384,1.45766,0.6767,1.23475,0.92926,0.93272,0.95659,0.55372,1.66218,0.68939,1.32321,0.000631964,0.000631964,0.000631964
38,198.641,1.45358,0.67003,1.23459,0.92488,0.93981,0.95372,0.54634,1.68634,0.70212,1.33528,0.000628158,0.000628158,0.000628158
39,203.848,1.44184,0.65635,1.23181,0.92649,0.93847,0.95377,0.55195,1.69275,0.69953,1.35151,0.000624351,0.000624351,0.000624351
40,209.481,1.44446,0.66513,1.23203,0.91668,0.93354,0.95231,0.55552,1.67576,0.69295,1.34008,0.000620545,0.000620545,0.000620545
41,214.635,1.45289,0.66666,1.2336,0.93034,0.93724,0.95771,0.56395,1.66251,0.67937,1.32703,0.000616738,0.000616738,0.000616738
42,219.986,1.43783,0.65048,1.22273,0.94152,0.93712,0.958,0.56129,1.66605,0.66679,1.33467,0.000612931,0.000612931,0.000612931
43,225.821,1.42726,0.64345,1.21718,0.92802,0.9401,0.95513,0.55715,1.70092,0.66618,1.35416,0.000609125,0.000609125,0.000609125
44,231.533,1.43182,0.64575,1.2163,0.92921,0.94553,0.96138,0.53685,1.70547,0.6884,1.36883,0.000605318,0.000605318,0.000605318
45,237.117,1.43122,0.63931,1.22041,0.94107,0.9316,0.96153,0.566,1.63804,0.67588,1.30809,0.000601512,0.000601512,0.000601512
46,242.752,1.41491,0.63591,1.21004,0.93481,0.94384,0.96205,0.57219,1.6723,0.6678,1.34569,0.000597705,0.000597705,0.000597705
47,248.072,1.4106,0.62998,1.21965,0.92151,0.9411,0.95736,0.55921,1.68385,0.66959,1.33092,0.000593899,0.000593899,0.000593899
48,253.462,1.40755,0.62733,1.21108,0.93296,0.93196,0.95941,0.56357,1.66072,0.66072,1.33784,0.000590092,0.000590092,0.000590092
49,258.616,1.40334,0.62648,1.2199,0.93665,0.94257,0.96115,0.55913,1.68194,0.66212,1.35335,0.000586286,0.000586286,0.000586286
50,263.783,1.39831,0.6238,1.21073,0.92787,0.94441,0.95628,0.56023,1.66815,0.67261,1.33098,0.000582479,0.000582479,0.000582479
51,268.958,1.38134,0.6147,1.19872,0.92828,0.94175,0.9581,0.55115,1.68394,0.67624,1.33757,0.000578672,0.000578672,0.000578672
52,274.112,1.38272,0.61939,1.20069,0.93367,0.94043,0.95594,0.5611,1.67309,0.64716,1.32222,0.000574866,0.000574866,0.000574866
53,279.26,1.38208,0.60983,1.20323,0.94244,0.92544,0.95771,0.55435,1.68902,0.64744,1.33038,0.000571059,0.000571059,0.000571059
54,284.424,1.38954,0.61575,1.21173,0.9418,0.92835,0.95509,0.55841,1.69939,0.65914,1.35794,0.000567253,0.000567253,0.000567253
55,289.779,1.37234,0.60497,1.1992,0.9352,0.93719,0.95881,0.56185,1.65665,0.65721,1.34218,0.000563446,0.000563446,0.000563446
56,294.981,1.3688,0.60754,1.19961,0.94159,0.93951,0.95896,0.56411,1.66823,0.65621,1.33678,0.00055964,0.00055964,0.00055964
57,300.236,1.37103,0.60539,1.19452,0.92373,0.94424,0.95449,0.56458,1.66185,0.64906,1.32866,0.000555833,0.000555833,0.000555833
58,305.493,1.36094,0.59377,1.19473,0.92935,0.94558,0.95386,0.55968,1.69728,0.65223,1.36062,0.000552027,0.000552027,0.000552027
59,310.643,1.35101,0.5932,1.18599,0.94164,0.93301,0.95743,0.5629,1.68081,0.65008,1.36136,0.00054822,0.00054822,0.00054822
60,315.999,1.35562,0.5921,1.19802,0.94315,0.93013,0.95595,0.56815,1.66664,0.62962,1.34571,0.000544414,0.000544414,0.000544414
61,321.154,1.34553,0.59076,1.18962,0.93117,0.94537,0.95662,0.56226,1.68411,0.63862,1.34433,0.000540607,0.000540607,0.000540607
62,326.427,1.34562,0.58873,1.18055,0.94515,0.93657,0.95674,0.56676,1.65015,0.64902,1.32732,0.0005368,0.0005368,0.0005368
63,331.447,1.34161,0.58883,1.18343,0.94551,0.92915,0.95759,0.56066,1.6798,0.64378,1.35541,0.000532994,0.000532994,0.000532994
64,336.54,1.34334,0.58516,1.18678,0.93027,0.94231,0.95361,0.56032,1.68098,0.63595,1.33163,0.000529187,0.000529187,0.000529187
65,341.826,1.33386,0.58048,1.18405,0.92626,0.94113,0.95273,0.57288,1.66587,0.6239,1.34117,0.000525381,0.000525381,0.000525381
66,347.941,1.33123,0.57818,1.17876,0.93512,0.94024,0.95201,0.56969,1.66263,0.64042,1.33104,0.000521574,0.000521574,0.000521574
67,354.49,1.32065,0.57211,1.18297,0.93621,0.93562,0.95246,0.55961,1.69298,0.64696,1.36431,0.000517768,0.000517768,0.000517768
68,361.126,1.32009,0.56923,1.17651,0.93568,0.94148,0.95898,0.57122,1.66975,0.63283,1.34514,0.000513961,0.000513961,0.000513961
69,367.622,1.32034,0.57098,1.17492,0.9325,0.93024,0.95161,0.56722,1.66627,0.62988,1.35767,0.000510155,0.000510155,0.000510155
70,374.018,1.31905,0.56569,1.18006,0.93728,0.93753,0.95458,0.56045,1.67827,0.63648,1.35858,0.000506348,0.000506348,0.000506348
71,379.594,1.29782,0.56005,1.16458,0.93105,0.9413,0.95059,0.56671,1.67535,0.62399,1.35602,0.000502541,0.000502541,0.000502541
72,384.82,1.2909,0.55931,1.17477,0.9297,0.92476,0.94619,0.56635,1.68528,0.62694,1.3513,0.000498735,0.000498735,0.000498735
73,390.705,1.29848,0.56039,1.16245,0.94172,0.93965,0.95797,0.57404,1.66688,0.6142,1.34821,0.000494928,0.000494928,0.000494928
74,397.038,1.29064,0.55739,1.15862,0.94762,0.93525,0.9582,0.56805,1.67165,0.61498,1.34969,0.000491122,0.000491122,0.000491122
75,403.96,1.28333,0.55182,1.16296,0.94505,0.92216,0.95419,0.56592,1.68766,0.61389,1.35638,0.000487315,0.000487315,0.000487315
76,410.944,1.28391,0.5521,1.15837,0.94564,0.93218,0.95576,0.57553,1.65953,0.61563,1.34322,0.000483509,0.000483509,0.000483509
77,417.809,1.28123,0.55242,1.15654,0.93973,0.93744,0.95357,0.56488,1.69593,0.62398,1.36967,0.000479702,0.000479702,0.000479702
78,424.114,1.27813,0.54565,1.1624,0.95084,0.92507,0.94958,0.56292,1.69851,0.62624,1.3734,0.000475896,0.000475896,0.000475896
79,430.345,1.27083,0.54453,1.15645,0.93577,0.94691,0.95544,0.5695,1.68039,0.61711,1.36587,0.000472089,0.000472089,0.000472089
80,436.726,1.26693,0.54376,1.15619,0.94082,0.9262,0.95273,0.56707,1.6655,0.62173,1.36022,0.000468283,0.000468283,0.000468283
81,442.937,1.26206,0.54178,1.15621,0.94064,0.92516,0.95609,0.56661,1.68877,0.62892,1.38997,0.000464476,0.000464476,0.000464476
82,449.157,1.27568,0.54158,1.16202,0.93158,0.94379,0.95363,0.55366,1.69277,0.6186,1.37608,0.000460669,0.000460669,0.000460669
83,455.284,1.25331,0.53463,1.14481,0.93593,0.93269,0.95207,0.57063,1.68413,0.61206,1.37626,0.000456863,0.000456863,0.000456863
84,461.503,1.25263,0.53497,1.14775,0.92382,0.94533,0.95146,0.56516,1.68941,0.61813,1.37569,0.000453056,0.000453056,0.000453056
85,467.594,1.24411,0.5332,1.1395,0.93667,0.93047,0.95096,0.56866,1.68249,0.61434,1.36463,0.00044925,0.00044925,0.00044925
86,473.724,1.24503,0.53411,1.1435,0.94115,0.93302,0.95126,0.56515,1.67393,0.61574,1.37418,0.000445443,0.000445443,0.000445443
87,479.914,1.24613,0.53488,1.13789,0.93637,0.9428,0.95497,0.57034,1.67505,0.60305,1.36624,0.000441637,0.000441637,0.000441637
88,485.938,1.23971,0.52804,1.13638,0.9491,0.93531,0.95843,0.57002,1.6694,0.6087,1.35232,0.00043783,0.00043783,0.00043783
89,492.146,1.23234,0.52589,1.13708,0.9307,0.93744,0.95312,0.56679,1.68271,0.60537,1.36852,0.000434024,0.000434024,0.000434024
90,498.327,1.22864,0.52779,1.13558,0.9399,0.941,0.95769,0.57305,1.67415,0.59893,1.37444,0.000430217,0.000430217,0.000430217
91,504.492,1.22705,0.51985,1.13832,0.93291,0.94107,0.95042,0.56661,1.67736,0.61131,1.36666,0.000426411,0.000426411,0.000426411
92,510.856,1.21692,0.51669,1.1324,0.94127,0.94516,0.95624,0.57556,1.67946,0.60819,1.36253,0.000422604,0.000422604,0.000422604
93,517.033,1.22684,0.52219,1.13195,0.94444,0.93315,0.95685,0.56628,1.68884,0.61267,1.36335,0.000418797,0.000418797,0.000418797
94,523.248,1.22151,0.52016,1.13069,0.93332,0.93306,0.94922,0.5719,1.68722,0.61509,1.38035,0.000414991,0.000414991,0.000414991
95,529.512,1.19354,0.50848,1.12537,0.94735,0.9341,0.9568,0.57633,1.68651,0.60849,1.36925,0.000411184,0.000411184,0.000411184
96,536.042,1.19598,0.50834,1.11837,0.9342,0.9357,0.95341,0.56878,1.69694,0.6133,1.3827,0.000407378,0.000407378,0.000407378
97,542.334,1.19905,0.51033,1.12309,0.94089,0.93539,0.95449,0.5661,1.70224,0.60772,1.3871,0.000403571,0.000403571,0.000403571
98,549.111,1.19552,0.51208,1.11694,0.92622,0.92956,0.94628,0.56293,1.6828,0.61286,1.38398,0.000399765,0.000399765,0.000399765
99,555.945,1.19892,0.5098,1.12598,0.9333,0.93141,0.95181,0.57039,1.68332,0.61157,1.40406,0.000395958,0.000395958,0.000395958
100,562.482,1.18582,0.50847,1.11866,0.94241,0.93931,0.95421,0.57186,1.68264,0.60215,1.38973,0.000392152,0.000392152,0.000392152
101,567.936,1.19705,0.5074,1.11408,0.93881,0.93605,0.95447,0.56818,1.69095,0.60172,1.37762,0.000388345,0.000388345,0.000388345
102,573.626,1.1801,0.50151,1.11382,0.93662,0.93838,0.95121,0.5647,1.70694,0.60546,1.39282,0.000384538,0.000384538,0.000384538
103,579.783,1.17684,0.50163,1.11174,0.94095,0.93819,0.95458,0.56961,1.69096,0.60607,1.39522,0.000380732,0.000380732,0.000380732
104,586.439,1.16659,0.49573,1.11026,0.92718,0.94265,0.94914,0.56482,1.68873,0.61421,1.39836,0.000376925,0.000376925,0.000376925
105,592.663,1.17261,0.50195,1.10602,0.93571,0.93185,0.95068,0.56215,1.69888,0.6069,1.39765,0.000373119,0.000373119,0.000373119
106,598.857,1.18049,0.50375,1.11948,0.93261,0.94293,0.95258,0.57186,1.68814,0.60868,1.38264,0.000369312,0.000369312,0.000369312
107,605.055,1.15634,0.49141,1.10201,0.93145,0.93243,0.94766,0.57166,1.68771,0.60303,1.39099,0.000365506,0.000365506,0.000365506
108,611.861,1.16346,0.4961,1.10618,0.94274,0.93687,0.95105,0.57479,1.67202,0.59983,1.37769,0.000361699,0.000361699,0.000361699
109,618.137,1.15697,0.49576,1.1047,0.93505,0.93751,0.94526,0.56182,1.70858,0.60695,1.40207,0.000357893,0.000357893,0.000357893
110,624.376,1.15068,0.48772,1.1014,0.93209,0.93299,0.94499,0.5731,1.68782,0.60705,1.38187,0.000354086,0.000354086,0.000354086
111,630.468,1.16079,0.49048,1.09938,0.93302,0.9355,0.94818,0.56636,1.70065,0.60683,1.39394,0.00035028,0.00035028,0.00035028
112,636.8,1.1461,0.49023,1.09982,0.92984,0.92457,0.9452,0.56167,1.711,0.61102,1.40022,0.000346473,0.000346473,0.000346473
113,643.184,1.13594,0.48132,1.09269,0.93881,0.93113,0.94812,0.5642,1.70214,0.60688,1.40348,0.000342666,0.000342666,0.000342666
114,649.177,1.14236,0.48525,1.09482,0.94465,0.94091,0.95767,0.56722,1.70155,0.61121,1.4112,0.00033886,0.00033886,0.00033886
115,654.482,1.13426,0.48195,1.09147,0.93899,0.93556,0.95171,0.56984,1.70458,0.6101,1.41336,0.000335053,0.000335053,0.000335053
116,659.869,1.13328,0.48118,1.09225,0.93758,0.93656,0.94929,0.56249,1.69551,0.61514,1.41317,0.000331247,0.000331247,0.000331247
117,665.009,1.12771,0.48345,1.09362,0.93382,0.93351,0.95229,0.56623,1.70294,0.60334,1.40409,0.00032744,0.00032744,0.00032744
118,670.066,1.12141,0.47627,1.09167,0.92955,0.93599,0.95126,0.55792,1.71755,0.61609,1.41953,0.000323634,0.000323634,0.000323634
119,675.127,1.11484,0.47472,1.0853,0.93826,0.93377,0.94951,0.5588,1.73062,0.61282,1.42483,0.000319827,0.000319827,0.000319827
120,680.167,1.12661,0.48115,1.09006,0.93764,0.93494,0.94658,0.56074,1.7102,0.6069,1.41301,0.000316021,0.000316021,0.000316021
121,685.259,1.11388,0.4726,1.08297,0.93054,0.9362,0.94216,0.5544,1.72631,0.61466,1.42071,0.000312214,0.000312214,0.000312214
122,690.395,1.10752,0.47042,1.08095,0.93399,0.93925,0.94939,0.56644,1.70284,0.59822,1.40202,0.000308407,0.000308407,0.000308407
123,695.43,1.11201,0.47823,1.07909,0.94553,0.93276,0.95243,0.55766,1.71499,0.60152,1.42827,0.000304601,0.000304601,0.000304601
124,700.493,1.09478,0.46624,1.07138,0.92963,0.93683,0.94569,0.56067,1.72216,0.60659,1.42796,0.000300794,0.000300794,0.000300794
125,705.6,1.10171,0.46804,1.07837,0.93643,0.93394,0.94912,0.56171,1.6965,0.6039,1.41472,0.000296988,0.000296988,0.000296988
126,710.706,1.09799,0.46535,1.07041,0.94239,0.93594,0.95284,0.56534,1.70363,0.6034,1.42073,0.000293181,0.000293181,0.000293181
127,715.761,1.09365,0.46567,1.07724,0.93772,0.93039,0.95119,0.56898,1.70396,0.5976,1.41892,0.000289375,0.000289375,0.000289375
128,720.988,1.09788,0.46594,1.07329,0.93557,0.93945,0.95092,0.56382,1.70649,0.59711,1.41848,0.000285568,0.000285568,0.000285568
129,726.037,1.08099,0.4605,1.06863,0.94222,0.93692,0.95258,0.56455,1.70168,0.59854,1.40857,0.000281762,0.000281762,0.000281762
130,731.129,1.0904,0.46442,1.07467,0.94764,0.93398,0.95156,0.56474,1.71324,0.60192,1.43688,0.000277955,0.000277955,0.000277955
131,736.214,1.07667,0.46064,1.06915,0.93968,0.939,0.95223,0.56083,1.70753,0.60699,1.42506,0.000274148,0.000274148,0.000274148
132,741.31,1.09037,0.46445,1.06656,0.93846,0.93315,0.94854,0.5584,1.71538,0.59938,1.43019,0.000270342,0.000270342,0.000270342
133,746.336,1.07972,0.46126,1.06807,0.94456,0.92966,0.95032,0.56421,1.69543,0.59806,1.43112,0.000266535,0.000266535,0.000266535
134,751.397,1.07007,0.45756,1.06768,0.93061,0.93739,0.94986,0.56454,1.70408,0.60246,1.43037,0.000262729,0.000262729,0.000262729
135,756.461,1.07055,0.45771,1.06863,0.93309,0.93648,0.94632,0.5639,1.70028,0.6066,1.42137,0.000258922,0.000258922,0.000258922
136,761.503,1.05392,0.44984,1.06013,0.93386,0.92793,0.94568,0.56302,1.69933,0.59941,1.43266,0.000255116,0.000255116,0.000255116
137,766.555,1.05251,0.45295,1.06101,0.93258,0.93332,0.94733,0.55949,1.70989,0.6055,1.42643,0.000251309,0.000251309,0.000251309
138,771.569,1.05338,0.44859,1.05762,0.9338,0.9322,0.95005,0.55979,1.72136,0.61041,1.44707,0.000247503,0.000247503,0.000247503
139,776.6,1.05951,0.4499,1.0583,0.94219,0.92962,0.95049,0.56377,1.70429,0.59054,1.43909,0.000243696,0.000243696,0.000243696
140,781.686,1.05701,0.44986,1.05719,0.94575,0.93839,0.95494,0.56543,1.71301,0.59482,1.44496,0.00023989,0.00023989,0.00023989
141,786.78,1.04565,0.44711,1.05796,0.93571,0.93963,0.95265,0.56011,1.71222,0.5949,1.43941,0.000236083,0.000236083,0.000236083
142,791.823,1.03972,0.44321,1.049,0.93949,0.93784,0.95309,0.56099,1.71187,0.59411,1.43651,0.000232276,0.000232276,0.000232276
143,796.836,1.0358,0.44197,1.04991,0.93811,0.93656,0.9524,0.55917,1.71925,0.59701,1.45721,0.00022847,0.00022847,0.00022847
144,801.938,1.04755,0.44716,1.05022,0.94141,0.9358,0.94981,0.56415,1.71976,0.6029,1.45136,0.000224663,0.000224663,0.000224663
145,806.929,1.02926,0.44102,1.04933,0.93519,0.93378,0.94717,0.56131,1.72256,0.60163,1.45775,0.000220857,0.000220857,0.000220857
146,812.026,1.02427,0.43735,1.04317,0.93981,0.93291,0.94627,0.5629,1.72586,0.59242,1.46551,0.00021705,0.00021705,0.00021705
147,817.073,1.02015,0.43709,1.04329,0.93507,0.93207,0.94739,0.55886,1.72938,0.59501,1.47392,0.000213244,0.000213244,0.000213244
148,822.071,1.02711,0.43995,1.0431,0.93512,0.93153,0.94578,0.56122,1.71785,0.59373,1.45926,0.000209437,0.000209437,0.000209437
149,827.119,1.02328,0.43931,1.04465,0.94014,0.93293,0.951,0.56298,1.72327,0.59935,1.4424,0.000205631,0.000205631,0.000205631
150,832.184,1.01248,0.43412,1.03906,0.93436,0.93481,0.94952,0.55832,1.7236,0.60243,1.4624,0.000201824,0.000201824,0.000201824
151,837.26,1.00745,0.43283,1.0413,0.93735,0.9473,0.95033,0.56024,1.72091,0.5932,1.45711,0.000198018,0.000198018,0.000198018
152,842.373,1.00889,0.43038,1.04209,0.93758,0.93864,0.94695,0.5586,1.71689,0.59049,1.45313,0.000194211,0.000194211,0.000194211
153,847.429,1.00156,0.43238,1.03195,0.9353,0.9348,0.94619,0.56101,1.71079,0.60033,1.45654,0.000190404,0.000190404,0.000190404
154,852.461,1.00274,0.43313,1.03404,0.93368,0.93453,0.94553,0.55924,1.72295,0.59079,1.47693,0.000186598,0.000186598,0.000186598
155,857.444,0.99595,0.42998,1.03868,0.93735,0.93715,0.94769,0.55776,1.72209,0.60073,1.4713,0.000182791,0.000182791,0.000182791
156,862.5,1.00917,0.43397,1.03396,0.93211,0.94351,0.94506,0.55771,1.73116,0.58955,1.46925,0.000178985,0.000178985,0.000178985
157,867.543,0.98549,0.42684,1.03143,0.93534,0.94272,0.94771,0.56199,1.71793,0.59188,1.46054,0.000175178,0.000175178,0.000175178
158,872.573,0.99637,0.4288,1.03077,0.93177,0.9353,0.94307,0.55562,1.72817,0.60362,1.47059,0.000171372,0.000171372,0.000171372
159,877.627,0.97916,0.42427,1.02662,0.93283,0.94023,0.9478,0.55732,1.73364,0.60362,1.47682,0.000167565,0.000167565,0.000167565
160,882.692,0.99031,0.42465,1.03305,0.93414,0.94002,0.94564,0.55492,1.72629,0.59925,1.47313,0.000163759,0.000163759,0.000163759
161,887.805,0.98108,0.42403,1.0253,0.93337,0.94535,0.94896,0.55981,1.71942,0.59646,1.47023,0.000159952,0.000159952,0.000159952
162,892.886,0.97375,0.42165,1.02904,0.93809,0.94034,0.94639,0.55725,1.72383,0.60045,1.47859,0.000156145,0.000156145,0.000156145
163,897.921,0.97465,0.42097,1.02469,0.93506,0.93606,0.94485,0.56103,1.72123,0.59208,1.47279,0.000152339,0.000152339,0.000152339
164,902.986,0.96793,0.41771,1.02163,0.92746,0.94602,0.94681,0.56094,1.72339,0.59795,1.46863,0.000148532,0.000148532,0.000148532
165,908.12,0.9789,0.41854,1.02207,0.92747,0.94178,0.94548,0.55692,1.72653,0.60064,1.47643,0.000144726,0.000144726,0.000144726
166,913.172,0.97926,0.42344,1.02075,0.93678,0.93746,0.94533,0.55767,1.72094,0.6022,1.47756,0.000140919,0.000140919,0.000140919
167,918.212,0.96918,0.41722,1.02322,0.9334,0.94154,0.94637,0.55685,1.71601,0.59902,1.4681,0.000137113,0.000137113,0.000137113
168,923.282,0.96261,0.41911,1.02136,0.92818,0.94165,0.94294,0.55549,1.71995,0.59883,1.47277,0.000133306,0.000133306,0.000133306
169,928.307,0.95475,0.41197,1.0188,0.93272,0.94392,0.94498,0.56021,1.72363,0.59732,1.47761,0.0001295,0.0001295,0.0001295
170,933.632,0.95206,0.41343,1.01626,0.92391,0.94204,0.94322,0.55696,1.72412,0.59974,1.48458,0.000125693,0.000125693,0.000125693
171,939.093,0.95881,0.41337,1.01719,0.93107,0.93832,0.94461,0.55801,1.72432,0.6007,1.49698,0.000121887,0.000121887,0.000121887
172,944.356,0.94982,0.41162,1.0154,0.92702,0.93847,0.93958,0.55477,1.73118,0.60282,1.49879,0.00011808,0.00011808,0.00011808
173,949.434,0.95654,0.41401,1.0258,0.92712,0.94023,0.94219,0.55282,1.72489,0.59837,1.48472,0.000114273,0.000114273,0.000114273
174,954.743,0.94834,0.4115,1.01645,0.93607,0.93447,0.94444,0.55572,1.71979,0.59833,1.49056,0.000110467,0.000110467,0.000110467
175,960.021,0.94729,0.41166,1.00923,0.93202,0.93793,0.94388,0.55285,1.72357,0.60456,1.49251,0.00010666,0.00010666,0.00010666
176,965.36,0.94301,0.41018,1.00951,0.93755,0.9347,0.94464,0.55321,1.7281,0.59981,1.49969,0.000102854,0.000102854,0.000102854
177,970.628,0.93415,0.40595,1.00985,0.93415,0.9389,0.94476,0.5531,1.72985,0.60081,1.49575,9.90472e-05,9.90472e-05,9.90472e-05
178,975.616,0.94156,0.40749,1.01021,0.93364,0.93903,0.94655,0.55348,1.73593,0.59793,1.4994,9.52406e-05,9.52406e-05,9.52406e-05
179,980.69,0.93059,0.40237,1.00515,0.92815,0.93771,0.94299,0.55554,1.72623,0.60018,1.49808,9.14341e-05,9.14341e-05,9.14341e-05
180,985.786,0.93124,0.40527,1.00628,0.93552,0.94129,0.94636,0.55463,1.73538,0.60068,1.50351,8.76275e-05,8.76275e-05,8.76275e-05
181,990.763,0.93225,0.40677,1.0099,0.92842,0.94163,0.94326,0.55404,1.72777,0.60017,1.50354,8.3821e-05,8.3821e-05,8.3821e-05
182,995.846,0.92925,0.40288,1.009,0.92827,0.93758,0.94391,0.55626,1.72778,0.59821,1.50284,8.00144e-05,8.00144e-05,8.00144e-05
183,1000.97,0.92943,0.40435,1.00432,0.92684,0.93079,0.93921,0.55083,1.72552,0.59628,1.50338,7.62079e-05,7.62079e-05,7.62079e-05
