epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,232.657,1.56187,0.70542,1.30315,0.91523,0.93325,0.95225,0.52479,1.6783,0.66802,1.31757,0.00065861,0.00065861,0.00065861
31,241.261,1.55582,0.70084,1.29604,0.92884,0.93476,0.95211,0.52508,1.67909,0.67821,1.33459,0.000654804,0.000654804,0.000654804
32,249.546,1.55985,0.70082,1.29168,0.92585,0.93394,0.95588,0.5314,1.665,0.68603,1.32168,0.000650997,0.000650997,0.000650997
33,257.748,1.54932,0.69365,1.29003,0.92291,0.9368,0.95301,0.52418,1.69637,0.68022,1.33272,0.00064719,0.00064719,0.00064719
34,266.086,1.54756,0.6879,1.2902,0.92494,0.93004,0.95266,0.52315,1.69846,0.69072,1.34012,0.000643384,0.000643384,0.000643384
35,274.575,1.53717,0.68241,1.2887,0.93417,0.93956,0.95443,0.52393,1.66914,0.67629,1.33142,0.000639577,0.000639577,0.000639577
36,283.097,1.53674,0.67784,1.28486,0.9332,0.92973,0.95684,0.53201,1.67179,0.6549,1.32984,0.000635771,0.000635771,0.000635771
37,291.494,1.51655,0.66945,1.28076,0.92221,0.9351,0.95283,0.52748,1.66639,0.67621,1.34563,0.000631964,0.000631964,0.000631964
38,299.84,1.53158,0.67239,1.28168,0.93091,0.93773,0.95971,0.5301,1.66843,0.66918,1.339,0.000628158,0.000628158,0.000628158
39,308.133,1.51611,0.66361,1.2719,0.9313,0.93586,0.96177,0.53643,1.65486,0.65567,1.32404,0.000624351,0.000624351,0.000624351
40,316.423,1.50784,0.66092,1.27103,0.93143,0.93617,0.95824,0.53104,1.67883,0.64257,1.32152,0.000620545,0.000620545,0.000620545
41,324.655,1.5016,0.65171,1.26671,0.92375,0.93582,0.95566,0.52369,1.68392,0.65245,1.34402,0.000616738,0.000616738,0.000616738
42,333.012,1.50181,0.65075,1.2746,0.93776,0.92888,0.95628,0.52826,1.67882,0.66121,1.33064,0.000612931,0.000612931,0.000612931
43,341.287,1.50253,0.64811,1.26691,0.93503,0.94108,0.9616,0.5353,1.65862,0.63476,1.32225,0.000609125,0.000609125,0.000609125
44,349.639,1.49335,0.64724,1.2588,0.93294,0.93112,0.95613,0.53365,1.67153,0.6441,1.33423,0.000605318,0.000605318,0.000605318
45,357.61,1.49059,0.64326,1.26728,0.92939,0.92918,0.95785,0.53482,1.67091,0.65301,1.33402,0.000601512,0.000601512,0.000601512
46,365.821,1.4853,0.63898,1.26404,0.9315,0.9271,0.95488,0.52613,1.70058,0.66689,1.34673,0.000597705,0.000597705,0.000597705
47,374.184,1.47819,0.63203,1.25517,0.94383,0.93946,0.96336,0.5432,1.65815,0.64473,1.31888,0.000593899,0.000593899,0.000593899
48,382.394,1.4736,0.63438,1.25738,0.93503,0.9348,0.95943,0.53309,1.67262,0.63786,1.33758,0.000590092,0.000590092,0.000590092
49,390.662,1.46311,0.62851,1.25794,0.92765,0.93767,0.95633,0.54271,1.65799,0.63426,1.3268,0.000586286,0.000586286,0.000586286
50,398.916,1.46437,0.62193,1.25556,0.92346,0.94371,0.9584,0.53165,1.6864,0.65636,1.34905,0.000582479,0.000582479,0.000582479
51,407.429,1.45924,0.6212,1.2532,0.92883,0.94275,0.96153,0.54032,1.67178,0.63486,1.33111,0.000578672,0.000578672,0.000578672
52,415.751,1.46303,0.62101,1.25267,0.93329,0.93903,0.96155,0.54193,1.65221,0.63314,1.33701,0.000574866,0.000574866,0.000574866
53,424.138,1.4586,0.61766,1.25409,0.93343,0.94148,0.95905,0.5342,1.6654,0.63202,1.34222,0.000571059,0.000571059,0.000571059
54,432.563,1.45492,0.6156,1.25304,0.93479,0.92909,0.95683,0.53765,1.67466,0.62814,1.34019,0.000567253,0.000567253,0.000567253
55,440.969,1.44656,0.60885,1.24333,0.93551,0.93288,0.95753,0.53524,1.67741,0.62828,1.34674,0.000563446,0.000563446,0.000563446
56,449.24,1.44215,0.60778,1.23529,0.93525,0.93852,0.96083,0.53369,1.67689,0.62077,1.36075,0.00055964,0.00055964,0.00055964
57,457.227,1.44014,0.60453,1.24264,0.93154,0.926,0.95713,0.53443,1.65875,0.62595,1.34138,0.000555833,0.000555833,0.000555833
58,465.244,1.43556,0.60415,1.23692,0.93413,0.93415,0.95821,0.54232,1.66499,0.62462,1.34221,0.000552027,0.000552027,0.000552027
59,473.298,1.4292,0.59539,1.23533,0.93641,0.93294,0.96073,0.53997,1.65488,0.61678,1.34002,0.00054822,0.00054822,0.00054822
60,481.641,1.42695,0.59847,1.23731,0.9306,0.93977,0.95976,0.53256,1.67965,0.6141,1.34147,0.000544414,0.000544414,0.000544414
61,489.896,1.41842,0.59062,1.23014,0.93401,0.94459,0.961,0.53609,1.66927,0.62525,1.33946,0.000540607,0.000540607,0.000540607
62,498.436,1.40815,0.58769,1.23195,0.92621,0.93449,0.95503,0.53851,1.67611,0.61438,1.36243,0.0005368,0.0005368,0.0005368
63,506.756,1.40528,0.58618,1.22453,0.9367,0.94179,0.9591,0.52385,1.68178,0.61749,1.3429,0.000532994,0.000532994,0.000532994
64,515.257,1.40536,0.58229,1.22264,0.92823,0.92835,0.9536,0.53032,1.67299,0.62911,1.35071,0.000529187,0.000529187,0.000529187
65,523.621,1.40022,0.58027,1.22968,0.93503,0.93528,0.95807,0.54168,1.6902,0.61398,1.35844,0.000525381,0.000525381,0.000525381
66,531.828,1.40048,0.58313,1.22515,0.94125,0.93654,0.95779,0.5377,1.67734,0.61245,1.35233,0.000521574,0.000521574,0.000521574
67,540.189,1.392,0.57888,1.21751,0.93063,0.9385,0.95733,0.5362,1.66452,0.61655,1.33483,0.000517768,0.000517768,0.000517768
68,548.395,1.38959,0.5762,1.21971,0.92956,0.93696,0.95446,0.53512,1.67654,0.60546,1.35437,0.000513961,0.000513961,0.000513961
69,556.79,1.38401,0.57654,1.21925,0.93648,0.93985,0.9619,0.53813,1.68379,0.60579,1.3524,0.000510155,0.000510155,0.000510155
70,564.829,1.37863,0.57022,1.21737,0.94447,0.93972,0.96027,0.53213,1.67387,0.60839,1.36899,0.000506348,0.000506348,0.000506348
71,572.845,1.37351,0.56899,1.21637,0.92945,0.95038,0.9599,0.53519,1.68429,0.60778,1.35375,0.000502541,0.000502541,0.000502541
72,580.769,1.37482,0.56721,1.21229,0.9339,0.94068,0.95903,0.53848,1.66697,0.60344,1.34666,0.000498735,0.000498735,0.000498735
73,589.022,1.37096,0.56241,1.21374,0.92836,0.94547,0.96116,0.53948,1.66475,0.60202,1.34983,0.000494928,0.000494928,0.000494928
74,597.516,1.36002,0.5582,1.20579,0.92781,0.94727,0.96029,0.53881,1.65567,0.60827,1.35357,0.000491122,0.000491122,0.000491122
75,605.826,1.36516,0.56125,1.20896,0.92772,0.93535,0.95539,0.53659,1.67238,0.60304,1.35531,0.000487315,0.000487315,0.000487315
76,614.238,1.35248,0.5582,1.20713,0.92751,0.94327,0.95613,0.53425,1.68635,0.60601,1.37505,0.000483509,0.000483509,0.000483509
77,622.517,1.35244,0.55543,1.20142,0.93438,0.94747,0.95975,0.5353,1.68171,0.60386,1.35293,0.000479702,0.000479702,0.000479702
78,630.908,1.33928,0.54933,1.20127,0.9355,0.93675,0.95972,0.53052,1.68978,0.60825,1.35906,0.000475896,0.000475896,0.000475896
79,639.245,1.34228,0.55611,1.19777,0.93983,0.93944,0.95907,0.53156,1.67877,0.60182,1.36462,0.000472089,0.000472089,0.000472089
80,647.579,1.33932,0.55374,1.19633,0.93277,0.93946,0.95757,0.53666,1.67874,0.59697,1.35818,0.000468283,0.000468283,0.000468283
81,655.871,1.33623,0.55015,1.1971,0.93657,0.92976,0.95711,0.53227,1.70019,0.59901,1.3658,0.000464476,0.000464476,0.000464476
82,663.913,1.33555,0.54606,1.19479,0.92721,0.93516,0.95344,0.53709,1.68497,0.5914,1.36983,0.000460669,0.000460669,0.000460669
83,672.188,1.33363,0.5471,1.19427,0.92355,0.94161,0.95548,0.53584,1.68289,0.59498,1.36158,0.000456863,0.000456863,0.000456863
84,680.489,1.3174,0.54191,1.19038,0.92397,0.94107,0.95771,0.53416,1.69582,0.59955,1.37344,0.000453056,0.000453056,0.000453056
85,688.87,1.32217,0.54188,1.19095,0.93912,0.93304,0.95918,0.53638,1.67824,0.5895,1.37109,0.00044925,0.00044925,0.00044925
86,696.975,1.31124,0.54146,1.18341,0.92854,0.94619,0.95801,0.52768,1.67443,0.60225,1.37248,0.000445443,0.000445443,0.000445443
87,705.039,1.31484,0.53737,1.1858,0.92727,0.94488,0.95619,0.53483,1.67947,0.59568,1.36563,0.000441637,0.000441637,0.000441637
88,713.07,1.30788,0.53445,1.18401,0.9316,0.94874,0.95913,0.53376,1.67471,0.59197,1.36361,0.00043783,0.00043783,0.00043783
89,721.58,1.2997,0.53649,1.17844,0.93757,0.93486,0.95649,0.53461,1.69951,0.5898,1.36309,0.000434024,0.000434024,0.000434024
90,729.839,1.30836,0.53402,1.17876,0.93003,0.93363,0.95532,0.53474,1.67093,0.59613,1.36589,0.000430217,0.000430217,0.000430217
91,738.275,1.29263,0.52968,1.17433,0.93181,0.94884,0.95763,0.53546,1.68376,0.58729,1.37237,0.000426411,0.000426411,0.000426411
92,746.614,1.29331,0.52861,1.17791,0.93343,0.93761,0.95866,0.53309,1.70028,0.59646,1.36914,0.000422604,0.000422604,0.000422604
93,754.91,1.28298,0.52449,1.16841,0.9332,0.94344,0.95612,0.53075,1.68847,0.59092,1.37438,0.000418797,0.000418797,0.000418797
94,763.25,1.28985,0.5283,1.17302,0.93749,0.9381,0.95441,0.5308,1.68931,0.59328,1.37189,0.000414991,0.000414991,0.000414991
95,771.495,1.28045,0.52399,1.16645,0.92795,0.9449,0.95459,0.53378,1.68575,0.59375,1.37368,0.000411184,0.000411184,0.000411184
96,779.853,1.28603,0.52581,1.16931,0.92846,0.93747,0.95651,0.52882,1.6847,0.60345,1.37172,0.000407378,0.000407378,0.000407378
97,788.252,1.28215,0.52244,1.16215,0.93251,0.9505,0.96004,0.54036,1.67274,0.58337,1.37091,0.000403571,0.000403571,0.000403571
98,796.595,1.27164,0.51681,1.16765,0.9345,0.93967,0.95767,0.53673,1.67927,0.59322,1.36962,0.000399765,0.000399765,0.000399765
99,804.846,1.26535,0.51714,1.15809,0.93458,0.94165,0.95901,0.53272,1.69958,0.58357,1.38308,0.000395958,0.000395958,0.000395958
100,813.041,1.26621,0.51506,1.16232,0.93756,0.94379,0.96093,0.53033,1.69999,0.59002,1.38455,0.000392152,0.000392152,0.000392152
101,821.107,1.25554,0.5142,1.15683,0.9295,0.93943,0.95686,0.53531,1.6877,0.58895,1.37705,0.000388345,0.000388345,0.000388345
102,829.042,1.25815,0.5124,1.1578,0.93752,0.93273,0.95895,0.53372,1.69199,0.5875,1.38879,0.000384538,0.000384538,0.000384538
103,837.096,1.24678,0.50862,1.15745,0.93033,0.94196,0.95356,0.53047,1.70612,0.58655,1.39822,0.000380732,0.000380732,0.000380732
104,845.067,1.2444,0.50588,1.15288,0.9342,0.93767,0.9586,0.53298,1.69204,0.58917,1.39803,0.000376925,0.000376925,0.000376925
105,853.311,1.23644,0.50357,1.1498,0.9334,0.94455,0.95801,0.53069,1.70597,0.58919,1.39666,0.000373119,0.000373119,0.000373119
106,861.541,1.23614,0.50176,1.15273,0.929,0.94216,0.95513,0.53695,1.68884,0.5757,1.39272,0.000369312,0.000369312,0.000369312
107,869.83,1.23984,0.50448,1.15388,0.93533,0.94266,0.95781,0.53647,1.6827,0.58261,1.38405,0.000365506,0.000365506,0.000365506
108,878.156,1.23555,0.50281,1.14663,0.92976,0.94573,0.95799,0.53057,1.69465,0.58761,1.39714,0.000361699,0.000361699,0.000361699
109,886.622,1.22559,0.49777,1.14346,0.92669,0.93282,0.95091,0.52989,1.69541,0.59009,1.38352,0.000357893,0.000357893,0.000357893
110,894.827,1.21501,0.49702,1.13813,0.92949,0.94558,0.95504,0.53038,1.68002,0.58142,1.38843,0.000354086,0.000354086,0.000354086
111,903.144,1.2285,0.49951,1.14587,0.92878,0.94147,0.95297,0.5332,1.68417,0.57767,1.37956,0.00035028,0.00035028,0.00035028
112,911.45,1.22145,0.49681,1.13941,0.93842,0.9408,0.95826,0.53676,1.68734,0.57733,1.37438,0.000346473,0.000346473,0.000346473
113,919.932,1.21603,0.49612,1.13743,0.93676,0.94331,0.95681,0.53408,1.70165,0.582,1.40927,0.000342666,0.000342666,0.000342666
114,928.086,1.20667,0.49209,1.14321,0.93166,0.93928,0.95397,0.53512,1.69548,0.57593,1.39264,0.00033886,0.00033886,0.00033886
115,936.126,1.21037,0.49384,1.13592,0.92117,0.93966,0.94915,0.52986,1.69987,0.58106,1.40288,0.000335053,0.000335053,0.000335053
116,944.502,1.20689,0.49091,1.13621,0.93138,0.94384,0.95761,0.5341,1.68793,0.5752,1.39649,0.000331247,0.000331247,0.000331247
117,952.835,1.19135,0.48747,1.131,0.93317,0.93782,0.95896,0.53154,1.70635,0.58838,1.39877,0.00032744,0.00032744,0.00032744
118,961.171,1.20312,0.48751,1.1339,0.93541,0.93251,0.95446,0.52758,1.71473,0.58118,1.41271,0.000323634,0.000323634,0.000323634
119,969.473,1.19591,0.48908,1.12574,0.933,0.93987,0.95497,0.53396,1.70435,0.57709,1.40725,0.000319827,0.000319827,0.000319827
120,977.673,1.18866,0.4848,1.12553,0.93183,0.94991,0.95665,0.53572,1.69903,0.5751,1.39781,0.000316021,0.000316021,0.000316021
121,986.075,1.1895,0.48528,1.12545,0.92817,0.94468,0.95567,0.53505,1.69656,0.5797,1.38988,0.000312214,0.000312214,0.000312214
122,994.484,1.18937,0.48482,1.12442,0.93233,0.94025,0.95699,0.53265,1.69383,0.57676,1.40051,0.000308407,0.000308407,0.000308407
123,1002.88,1.18597,0.48203,1.12851,0.93898,0.94154,0.95595,0.53014,1.70291,0.58161,1.41375,0.000304601,0.000304601,0.000304601
124,1011.25,1.17203,0.47816,1.11885,0.93461,0.93663,0.95701,0.52946,1.69983,0.58129,1.40427,0.000300794,0.000300794,0.000300794
125,1019.6,1.17213,0.47727,1.11992,0.92998,0.94085,0.95613,0.53048,1.70832,0.57923,1.41196,0.000296988,0.000296988,0.000296988
126,1027.9,1.16585,0.4761,1.11792,0.92532,0.94149,0.95195,0.53368,1.6959,0.57462,1.39688,0.000293181,0.000293181,0.000293181
127,1036.17,1.16178,0.47291,1.11466,0.93414,0.94314,0.95629,0.53531,1.6982,0.57393,1.40928,0.000289375,0.000289375,0.000289375
128,1044.32,1.1623,0.47412,1.11465,0.92434,0.93922,0.9514,0.52736,1.70176,0.5769,1.41892,0.000285568,0.000285568,0.000285568
129,1052.76,1.15836,0.47331,1.11088,0.92881,0.93796,0.95225,0.53256,1.70874,0.57653,1.41228,0.000281762,0.000281762,0.000281762
130,1061.04,1.15779,0.47114,1.10935,0.93007,0.9363,0.95291,0.53037,1.70744,0.58966,1.43169,0.000277955,0.000277955,0.000277955
131,1069.26,1.15019,0.47198,1.11089,0.93137,0.94241,0.95808,0.52856,1.70844,0.5837,1.41371,0.000274148,0.000274148,0.000274148
132,1077.36,1.15031,0.47013,1.10834,0.93496,0.9408,0.95579,0.52971,1.71025,0.58074,1.41879,0.000270342,0.000270342,0.000270342
133,1085.69,1.14434,0.46719,1.10569,0.93257,0.9415,0.9561,0.52898,1.71072,0.58165,1.42483,0.000266535,0.000266535,0.000266535
134,1093.92,1.14774,0.46953,1.10239,0.93298,0.93739,0.95588,0.52944,1.70676,0.57584,1.41482,0.000262729,0.000262729,0.000262729
135,1102.16,1.13895,0.46168,1.10116,0.93639,0.94631,0.95964,0.53036,1.7099,0.57528,1.42034,0.000258922,0.000258922,0.000258922
136,1110.32,1.1362,0.46609,1.09764,0.93758,0.93733,0.95905,0.52956,1.71823,0.57845,1.43557,0.000255116,0.000255116,0.000255116
137,1118.57,1.13843,0.46318,1.10212,0.92557,0.94504,0.95632,0.52506,1.7123,0.58201,1.42237,0.000251309,0.000251309,0.000251309
138,1126.77,1.12817,0.45996,1.10308,0.93073,0.93438,0.954,0.52678,1.70706,0.57827,1.43257,0.000247503,0.000247503,0.000247503
139,1134.95,1.12188,0.45997,1.09645,0.93351,0.94515,0.95406,0.52827,1.70045,0.57566,1.42986,0.000243696,0.000243696,0.000243696
140,1143.31,1.12458,0.45923,1.09448,0.93068,0.94078,0.95106,0.52574,1.71439,0.57727,1.43401,0.00023989,0.00023989,0.00023989
141,1151.56,1.12162,0.45642,1.09593,0.93583,0.94007,0.95439,0.53322,1.69993,0.56669,1.41981,0.000236083,0.000236083,0.000236083
142,1159.57,1.12124,0.4589,1.09318,0.9353,0.94289,0.95401,0.52667,1.70915,0.57427,1.42708,0.000232276,0.000232276,0.000232276
143,1167.65,1.10999,0.45529,1.09349,0.93812,0.94056,0.95626,0.52629,1.70681,0.57094,1.42741,0.00022847,0.00022847,0.00022847
144,1176.19,1.10501,0.4513,1.08506,0.93172,0.93923,0.95192,0.52464,1.70715,0.57299,1.42516,0.000224663,0.000224663,0.000224663
145,1184.64,1.1084,0.45218,1.08392,0.93712,0.94238,0.95685,0.52739,1.71592,0.57599,1.43546,0.000220857,0.000220857,0.000220857
146,1193.03,1.09825,0.45046,1.08704,0.93605,0.94032,0.95397,0.52577,1.7178,0.57626,1.43907,0.00021705,0.00021705,0.00021705
147,1201.41,1.10681,0.45227,1.09094,0.9339,0.93823,0.95324,0.52528,1.70941,0.57101,1.43354,0.000213244,0.000213244,0.000213244
