epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,179.977,1.6135,0.74375,1.31403,0.91198,0.91561,0.94591,0.50701,1.70913,0.74721,1.34221,0.000709299,0.000709299,0.000709299
17,192.492,1.61555,0.73404,1.32015,0.92615,0.93756,0.96405,0.53209,1.67549,0.71738,1.31277,0.000701053,0.000701053,0.000701053
18,204.729,1.60151,0.7243,1.3056,0.90775,0.92911,0.94872,0.50978,1.709,0.74785,1.33003,0.000692806,0.000692806,0.000692806
19,217.258,1.59809,0.71323,1.30488,0.94603,0.9388,0.97048,0.53963,1.65637,0.6968,1.30318,0.000684559,0.000684559,0.000684559
20,229.744,1.58712,0.70137,1.29351,0.91874,0.915,0.95133,0.5164,1.7016,0.71193,1.32524,0.000676313,0.000676313,0.000676313
21,242.587,1.57784,0.69774,1.29213,0.93053,0.92695,0.96285,0.53141,1.69539,0.69806,1.32217,0.000668066,0.000668066,0.000668066
22,255.059,1.57549,0.68553,1.28942,0.93925,0.94061,0.97132,0.54566,1.64638,0.65945,1.29615,0.000659819,0.000659819,0.000659819
23,267.795,1.56689,0.67447,1.28668,0.94423,0.94193,0.97227,0.53705,1.67213,0.66294,1.32989,0.000651573,0.000651573,0.000651573
24,280.169,1.56451,0.66814,1.28933,0.92518,0.94573,0.96982,0.5384,1.66523,0.65374,1.29789,0.000643326,0.000643326,0.000643326
25,292.82,1.55162,0.66155,1.28616,0.92629,0.9346,0.96296,0.5296,1.68729,0.67911,1.32058,0.000635079,0.000635079,0.000635079
26,305.823,1.55601,0.65995,1.28814,0.92523,0.94903,0.97004,0.54887,1.6348,0.64716,1.30447,0.000626832,0.000626832,0.000626832
27,318.646,1.5494,0.65424,1.28231,0.93328,0.94584,0.97323,0.54515,1.65062,0.64959,1.30283,0.000618586,0.000618586,0.000618586
28,331.309,1.5464,0.65119,1.2827,0.94197,0.9442,0.96795,0.53836,1.66177,0.64366,1.32209,0.000610339,0.000610339,0.000610339
29,344.405,1.53492,0.64089,1.28389,0.93484,0.95273,0.97747,0.54924,1.61768,0.62919,1.3029,0.000602092,0.000602092,0.000602092
30,357.076,1.52967,0.63692,1.27545,0.92652,0.95748,0.97117,0.55241,1.64252,0.62579,1.30864,0.000593846,0.000593846,0.000593846
31,369.584,1.52686,0.63282,1.2716,0.94116,0.94388,0.97649,0.55086,1.62699,0.63685,1.29916,0.000585599,0.000585599,0.000585599
32,382.068,1.52501,0.62403,1.27453,0.93946,0.95572,0.97688,0.55234,1.63597,0.62694,1.31006,0.000577352,0.000577352,0.000577352
33,394.735,1.52516,0.63004,1.27471,0.93652,0.95071,0.97273,0.55358,1.63038,0.61403,1.30226,0.000569106,0.000569106,0.000569106
34,406.284,1.50948,0.61614,1.26952,0.93915,0.96121,0.97612,0.55376,1.62203,0.63629,1.31416,0.000560859,0.000560859,0.000560859
35,417.006,1.50898,0.61281,1.26709,0.94757,0.95111,0.97366,0.5513,1.62978,0.61444,1.30175,0.000552612,0.000552612,0.000552612
36,427.837,1.50892,0.61326,1.27099,0.95144,0.95031,0.97549,0.55531,1.62564,0.61123,1.30452,0.000544365,0.000544365,0.000544365
37,439.281,1.49831,0.60874,1.26606,0.94707,0.95471,0.98036,0.55912,1.62913,0.60179,1.31096,0.000536119,0.000536119,0.000536119
38,450.83,1.49603,0.60193,1.26295,0.9473,0.94968,0.9791,0.55958,1.64172,0.61124,1.30733,0.000527872,0.000527872,0.000527872
39,462.567,1.49845,0.59983,1.2636,0.93562,0.96139,0.98046,0.56119,1.63024,0.59822,1.30744,0.000519625,0.000519625,0.000519625
40,473.947,1.49652,0.59771,1.26,0.93182,0.94484,0.9694,0.54864,1.66997,0.62135,1.33558,0.000511379,0.000511379,0.000511379
41,485.206,1.4877,0.59602,1.26046,0.94505,0.95869,0.97812,0.56418,1.62276,0.59382,1.29924,0.000503132,0.000503132,0.000503132
42,496.433,1.48072,0.5918,1.24504,0.94476,0.96438,0.97902,0.55828,1.62259,0.59153,1.29675,0.000494885,0.000494885,0.000494885
43,507.659,1.47841,0.58707,1.2534,0.94398,0.9495,0.97089,0.55931,1.62593,0.59784,1.28928,0.000486639,0.000486639,0.000486639
44,518.5,1.47558,0.58391,1.24853,0.94464,0.95806,0.98051,0.5668,1.61027,0.59421,1.3044,0.000478392,0.000478392,0.000478392
45,529.513,1.46561,0.58157,1.24342,0.93611,0.96231,0.97742,0.56312,1.60666,0.58927,1.29587,0.000470145,0.000470145,0.000470145
46,540.643,1.46305,0.5826,1.24224,0.93983,0.95835,0.9751,0.56063,1.6209,0.58382,1.3038,0.000461898,0.000461898,0.000461898
47,551.619,1.45801,0.57576,1.24564,0.94232,0.95817,0.97719,0.5661,1.61821,0.58655,1.29553,0.000453652,0.000453652,0.000453652
48,562.455,1.45321,0.57143,1.24259,0.95315,0.9568,0.98071,0.56738,1.60638,0.57293,1.29428,0.000445405,0.000445405,0.000445405
49,573.308,1.44683,0.56928,1.24409,0.9403,0.95975,0.97625,0.56231,1.62361,0.58094,1.29969,0.000437158,0.000437158,0.000437158
50,583.963,1.44317,0.56701,1.23752,0.94141,0.96053,0.97579,0.56746,1.60024,0.58372,1.30164,0.000428912,0.000428912,0.000428912
51,594.638,1.44162,0.56547,1.24266,0.94387,0.96233,0.97903,0.56804,1.61125,0.56874,1.29532,0.000420665,0.000420665,0.000420665
52,605.267,1.4421,0.56118,1.23429,0.92794,0.96987,0.97704,0.56182,1.61742,0.5822,1.29965,0.000412418,0.000412418,0.000412418
53,615.857,1.44203,0.56234,1.23558,0.95469,0.95316,0.97538,0.56033,1.62767,0.57948,1.3054,0.000404172,0.000404172,0.000404172
54,626.519,1.43357,0.55779,1.23121,0.94451,0.96735,0.97838,0.57192,1.60738,0.56106,1.28854,0.000395925,0.000395925,0.000395925
55,638.075,1.42594,0.55515,1.23285,0.94678,0.96515,0.97701,0.56887,1.60749,0.56535,1.29841,0.000387678,0.000387678,0.000387678
56,650.669,1.41735,0.54843,1.22574,0.9443,0.96611,0.97682,0.56577,1.6072,0.56855,1.30249,0.000379431,0.000379431,0.000379431
57,663.414,1.41615,0.54932,1.22374,0.95308,0.95854,0.9805,0.57439,1.6025,0.56385,1.28976,0.000371185,0.000371185,0.000371185
58,676.058,1.41732,0.54992,1.23094,0.9432,0.9591,0.97417,0.56667,1.61083,0.5694,1.30623,0.000362938,0.000362938,0.000362938
59,688.792,1.41241,0.5443,1.22758,0.94548,0.96412,0.97693,0.57051,1.60917,0.56109,1.30033,0.000354691,0.000354691,0.000354691
60,701.643,1.40761,0.53899,1.22527,0.9463,0.97049,0.97875,0.5721,1.6001,0.55522,1.29537,0.000346445,0.000346445,0.000346445
61,714.275,1.40209,0.53847,1.22388,0.95171,0.96262,0.98053,0.57276,1.61066,0.55517,1.30863,0.000338198,0.000338198,0.000338198
62,727.012,1.39498,0.53664,1.22139,0.95654,0.96343,0.98056,0.57004,1.60576,0.55892,1.30955,0.000329951,0.000329951,0.000329951
63,739.56,1.39581,0.53444,1.22801,0.94906,0.96934,0.9801,0.5704,1.61144,0.55315,1.30704,0.000321705,0.000321705,0.000321705
64,751.285,1.38478,0.53131,1.21159,0.93721,0.97221,0.97981,0.57147,1.61047,0.55047,1.30496,0.000313458,0.000313458,0.000313458
65,762.709,1.38442,0.52873,1.21802,0.94622,0.96998,0.98144,0.57314,1.60115,0.54806,1.30207,0.000305211,0.000305211,0.000305211
66,774.256,1.37779,0.52772,1.21198,0.95081,0.96966,0.98021,0.5698,1.61353,0.55683,1.31909,0.000296964,0.000296964,0.000296964
67,786.166,1.37405,0.5233,1.21389,0.94223,0.96999,0.981,0.57352,1.61242,0.5502,1.31165,0.000288718,0.000288718,0.000288718
68,798.283,1.37041,0.52463,1.21572,0.94972,0.96176,0.97819,0.56875,1.61582,0.54829,1.31301,0.000280471,0.000280471,0.000280471
69,810.216,1.37204,0.52086,1.21212,0.9552,0.9632,0.98023,0.57349,1.61307,0.54914,1.30577,0.000272224,0.000272224,0.000272224
70,822.923,1.36445,0.51704,1.20666,0.96069,0.95888,0.98383,0.57274,1.61147,0.54367,1.30483,0.000263978,0.000263978,0.000263978
71,835.762,1.35494,0.51428,1.20772,0.95697,0.96482,0.9833,0.57453,1.60951,0.54187,1.30605,0.000255731,0.000255731,0.000255731
72,848.523,1.35733,0.51543,1.20677,0.95257,0.96461,0.97971,0.57468,1.60522,0.54323,1.31017,0.000247484,0.000247484,0.000247484
73,859.666,1.34512,0.50857,1.20191,0.95497,0.96477,0.979,0.57382,1.60662,0.54092,1.30563,0.000239238,0.000239238,0.000239238
74,870.777,1.34731,0.50895,1.20303,0.94912,0.96418,0.97872,0.57291,1.61321,0.53927,1.30345,0.000230991,0.000230991,0.000230991
75,881.677,1.34586,0.50932,1.19803,0.94827,0.96778,0.98013,0.57221,1.60751,0.54077,1.31026,0.000222744,0.000222744,0.000222744
76,892.462,1.33507,0.50565,1.19657,0.95679,0.95906,0.98144,0.57426,1.61408,0.54252,1.3164,0.000214497,0.000214497,0.000214497
77,903.323,1.33716,0.50139,1.1965,0.95145,0.96597,0.98104,0.57413,1.61971,0.54347,1.31328,0.000206251,0.000206251,0.000206251
78,914.444,1.32986,0.50527,1.18546,0.94917,0.9742,0.98334,0.57298,1.61466,0.53861,1.31052,0.000198004,0.000198004,0.000198004
79,927.592,1.32856,0.50076,1.19219,0.9601,0.95995,0.98099,0.57496,1.61717,0.53224,1.30962,0.000189757,0.000189757,0.000189757
80,940.641,1.32017,0.49514,1.18498,0.95409,0.96875,0.98101,0.57477,1.61104,0.53552,1.30542,0.000181511,0.000181511,0.000181511
81,953.238,1.31402,0.49446,1.18657,0.95225,0.96702,0.98193,0.5713,1.62479,0.5354,1.31957,0.000173264,0.000173264,0.000173264
82,965.736,1.31316,0.49382,1.18661,0.95313,0.96715,0.98031,0.57666,1.61247,0.53135,1.31533,0.000165017,0.000165017,0.000165017
83,978.559,1.31174,0.4928,1.18101,0.955,0.96817,0.98389,0.57449,1.61896,0.53465,1.31368,0.000156771,0.000156771,0.000156771
84,992.478,1.30395,0.49062,1.18222,0.95001,0.97125,0.97999,0.57585,1.61506,0.52956,1.31689,0.000148524,0.000148524,0.000148524
85,1006.33,1.30068,0.48841,1.17993,0.94778,0.96817,0.97729,0.57273,1.61458,0.53121,1.31759,0.000140277,0.000140277,0.000140277
86,1019.44,1.29405,0.4875,1.17596,0.953,0.96719,0.98135,0.5771,1.61343,0.52894,1.31058,0.000132031,0.000132031,0.000132031
87,1030.92,1.28987,0.48715,1.17179,0.95211,0.96643,0.98034,0.57458,1.61576,0.53127,1.31798,0.000123784,0.000123784,0.000123784
88,1041.55,1.29496,0.48545,1.18078,0.94923,0.96911,0.979,0.57364,1.62096,0.52875,1.31473,0.000115537,0.000115537,0.000115537
89,1052.14,1.28685,0.48229,1.17028,0.94746,0.96998,0.97894,0.57278,1.62337,0.53218,1.31561,0.00010729,0.00010729,0.00010729
90,1062.81,1.2823,0.482,1.16832,0.9561,0.96365,0.98082,0.57453,1.62353,0.52878,1.32093,9.90437e-05,9.90437e-05,9.90437e-05
91,1108.04,1.27627,0.47823,1.17147,0.95619,0.96149,0.98154,0.57236,1.62169,0.52812,1.31776,9.0797e-05,9.0797e-05,9.0797e-05
92,1118.44,1.27296,0.47787,1.16607,0.94768,0.97022,0.98039,0.5739,1.61741,0.52584,1.31954,8.25503e-05,8.25503e-05,8.25503e-05
93,1128.86,1.26981,0.47672,1.16822,0.95473,0.96572,0.98076,0.57282,1.62001,0.52552,1.31967,7.43036e-05,7.43036e-05,7.43036e-05
94,1139.41,1.26473,0.47251,1.16553,0.96083,0.96253,0.98086,0.57389,1.62343,0.52609,1.31985,6.60569e-05,6.60569e-05,6.60569e-05
95,1150.19,1.25962,0.47384,1.16566,0.95093,0.97378,0.98176,0.57508,1.6201,0.52574,1.32126,5.78102e-05,5.78102e-05,5.78102e-05
96,1160.79,1.26177,0.47131,1.16441,0.95115,0.96451,0.98029,0.57412,1.61961,0.52323,1.32008,4.95635e-05,4.95635e-05,4.95635e-05
97,1171.45,1.25791,0.47174,1.15843,0.94813,0.9696,0.98159,0.57283,1.62655,0.52726,1.32427,4.13168e-05,4.13168e-05,4.13168e-05
98,1182.09,1.25562,0.46974,1.16079,0.95044,0.9713,0.98193,0.57268,1.6227,0.52519,1.32291,3.30701e-05,3.30701e-05,3.30701e-05
99,1192.7,1.25219,0.46914,1.16049,0.94755,0.97209,0.98119,0.57356,1.62552,0.52568,1.32451,2.48234e-05,2.48234e-05,2.48234e-05
100,1203.44,1.25548,0.46933,1.1571,0.94772,0.97321,0.98229,0.57525,1.62468,0.52515,1.32251,1.65767e-05,1.65767e-05,1.65767e-05
