epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,345.625,0.79796,0.57855,1.06026,0.90647,0.94015,0.96323,0.82138,0.65155,0.49248,1.00709,0.000685256,0.000685256,0.000685256
13,373.337,0.77835,0.56752,1.05132,0.88868,0.95866,0.96399,0.83114,0.6212,0.48359,0.98375,0.000677643,0.000677643,0.000677643
14,400.965,0.76415,0.55734,1.03969,0.91597,0.93918,0.96613,0.82697,0.63455,0.47339,0.99013,0.00067003,0.00067003,0.00067003
15,429.219,0.75127,0.54427,1.02868,0.91222,0.94433,0.96878,0.83921,0.61151,0.45824,0.97605,0.000662417,0.000662417,0.000662417
16,457.932,0.7465,0.53599,1.02378,0.91574,0.94283,0.9692,0.84146,0.60718,0.46861,0.97196,0.000654804,0.000654804,0.000654804
17,487.157,0.7396,0.53048,1.02635,0.92313,0.93897,0.97021,0.84968,0.5849,0.4557,0.95542,0.00064719,0.00064719,0.00064719
18,516.085,0.72208,0.5201,1.01054,0.92007,0.94873,0.97214,0.84882,0.58737,0.43714,0.96132,0.000639577,0.000639577,0.000639577
19,545.035,0.71728,0.50974,1.0068,0.91808,0.94867,0.97055,0.8521,0.55969,0.42698,0.94282,0.000631964,0.000631964,0.000631964
20,573.85,0.70967,0.50716,1.00448,0.92073,0.95545,0.9715,0.8542,0.55764,0.42597,0.94369,0.000624351,0.000624351,0.000624351
21,602.875,0.70053,0.49832,0.9974,0.92532,0.95186,0.97132,0.85393,0.56362,0.42534,0.94372,0.000616738,0.000616738,0.000616738
22,631.797,0.69076,0.4895,0.9906,0.91404,0.95489,0.97201,0.84997,0.56496,0.42256,0.94664,0.000609125,0.000609125,0.000609125
23,660.685,0.68794,0.4875,0.98643,0.91866,0.95017,0.97178,0.85768,0.54979,0.42156,0.93423,0.000601512,0.000601512,0.000601512
24,689.572,0.67492,0.47884,0.97958,0.91704,0.95041,0.97349,0.85192,0.57879,0.42396,0.95098,0.000593899,0.000593899,0.000593899
25,718.582,0.67777,0.47795,0.98349,0.90983,0.95485,0.97181,0.85721,0.57214,0.42055,0.9434,0.000586286,0.000586286,0.000586286
26,747.375,0.67624,0.47601,0.9823,0.92771,0.94811,0.97349,0.8655,0.53869,0.39614,0.92915,0.000578672,0.000578672,0.000578672
27,776.311,0.66181,0.46811,0.9748,0.93217,0.94707,0.97474,0.86062,0.55631,0.39949,0.93783,0.000571059,0.000571059,0.000571059
28,805.268,0.65699,0.46436,0.97137,0.93136,0.94739,0.97335,0.86455,0.53178,0.40175,0.92181,0.000563446,0.000563446,0.000563446
29,834.217,0.65052,0.46005,0.96762,0.92638,0.95316,0.97506,0.85312,0.5725,0.40011,0.93494,0.000555833,0.000555833,0.000555833
30,862.847,0.65701,0.45717,0.96944,0.93047,0.94967,0.97546,0.86115,0.5473,0.39631,0.92709,0.00054822,0.00054822,0.00054822
31,891.746,0.64417,0.45404,0.96297,0.9395,0.93813,0.97423,0.86427,0.53898,0.39268,0.92879,0.000540607,0.000540607,0.000540607
32,920.566,0.63823,0.4499,0.95901,0.93347,0.94552,0.97432,0.86744,0.5334,0.3898,0.92414,0.000532994,0.000532994,0.000532994
33,949.609,0.63752,0.44501,0.95854,0.93736,0.94786,0.9764,0.87445,0.51597,0.37224,0.91196,0.000525381,0.000525381,0.000525381
34,978.356,0.63026,0.4423,0.95468,0.92776,0.95369,0.97532,0.8758,0.51012,0.38172,0.91087,0.000517768,0.000517768,0.000517768
35,1008.82,0.63149,0.44255,0.95947,0.94828,0.94128,0.97695,0.87333,0.52137,0.38127,0.91808,0.000510155,0.000510155,0.000510155
36,1037.95,0.62268,0.43737,0.95273,0.92926,0.95365,0.97674,0.87119,0.52388,0.38125,0.91637,0.000502541,0.000502541,0.000502541
37,1066.77,0.61987,0.43295,0.95131,0.93596,0.94865,0.97673,0.86855,0.52898,0.38582,0.91579,0.000494928,0.000494928,0.000494928
38,1095.68,0.61562,0.42978,0.94544,0.93767,0.9487,0.97702,0.87617,0.50514,0.37424,0.9079,0.000487315,0.000487315,0.000487315
39,1124.62,0.61305,0.42694,0.94677,0.94237,0.94813,0.97781,0.87979,0.50498,0.36918,0.90527,0.000479702,0.000479702,0.000479702
40,1153.5,0.61006,0.42591,0.94816,0.93706,0.94966,0.9772,0.87464,0.51613,0.37244,0.90797,0.000472089,0.000472089,0.000472089
41,1182.47,0.60589,0.42253,0.94577,0.93806,0.95163,0.97799,0.88003,0.49621,0.35813,0.90403,0.000464476,0.000464476,0.000464476
42,1211.44,0.5982,0.41807,0.93761,0.93041,0.95925,0.97752,0.87862,0.5069,0.3706,0.9035,0.000456863,0.000456863,0.000456863
43,1240.34,0.59633,0.41935,0.93655,0.94237,0.94517,0.97691,0.87726,0.50352,0.36097,0.9033,0.00044925,0.00044925,0.00044925
44,1269.18,0.59562,0.41315,0.93858,0.95075,0.94177,0.97801,0.88195,0.49724,0.35837,0.90161,0.000441637,0.000441637,0.000441637
45,1298.44,0.59559,0.41421,0.93817,0.9479,0.93756,0.97785,0.88528,0.49021,0.35538,0.89823,0.000434024,0.000434024,0.000434024
46,1328.5,0.59144,0.41293,0.93734,0.93593,0.9448,0.97738,0.88339,0.48851,0.35762,0.89697,0.000426411,0.000426411,0.000426411
47,1358.09,0.59103,0.41238,0.93471,0.9495,0.9374,0.97785,0.88096,0.49529,0.35894,0.89775,0.000418797,0.000418797,0.000418797
48,1387.28,0.58585,0.40791,0.93099,0.9381,0.95174,0.97775,0.88161,0.4923,0.35372,0.90058,0.000411184,0.000411184,0.000411184
49,1416.34,0.58292,0.4055,0.93182,0.94282,0.94171,0.9777,0.88376,0.48935,0.35768,0.89667,0.000403571,0.000403571,0.000403571
50,1445.21,0.58025,0.40463,0.92985,0.93156,0.95457,0.97746,0.88475,0.4905,0.35466,0.89535,0.000395958,0.000395958,0.000395958
51,1474.13,0.57808,0.40292,0.92463,0.93444,0.95451,0.97868,0.88627,0.48587,0.35228,0.89493,0.000388345,0.000388345,0.000388345
52,1503.17,0.57481,0.39996,0.92586,0.94987,0.93739,0.97869,0.88422,0.49174,0.34459,0.89505,0.000380732,0.000380732,0.000380732
53,1532.23,0.57289,0.3979,0.92873,0.9378,0.95148,0.97883,0.88511,0.47882,0.34086,0.89094,0.000373119,0.000373119,0.000373119
54,1561.04,0.57414,0.39865,0.92482,0.93823,0.95401,0.97895,0.88727,0.47875,0.34264,0.89079,0.000365506,0.000365506,0.000365506
55,1589.87,0.56858,0.39472,0.92291,0.94937,0.93993,0.97892,0.8858,0.48624,0.34447,0.8918,0.000357893,0.000357893,0.000357893
56,1618.75,0.57057,0.39759,0.92735,0.94412,0.94965,0.97934,0.89061,0.47377,0.33897,0.88897,0.00035028,0.00035028,0.00035028
57,1647.7,0.56658,0.39316,0.92606,0.95375,0.94018,0.97957,0.88881,0.47756,0.3399,0.89022,0.000342666,0.000342666,0.000342666
58,1676.66,0.56117,0.38925,0.91847,0.94814,0.94794,0.97948,0.88751,0.47876,0.33477,0.88965,0.000335053,0.000335053,0.000335053
59,1705.51,0.56617,0.39151,0.923,0.93052,0.9579,0.97943,0.88735,0.47853,0.34102,0.88867,0.00032744,0.00032744,0.00032744
60,1734.56,0.56053,0.38665,0.92206,0.94965,0.94239,0.98036,0.89075,0.47555,0.33603,0.8878,0.000319827,0.000319827,0.000319827
61,1763.56,0.56184,0.3863,0.92125,0.93512,0.95674,0.97996,0.89059,0.47447,0.33183,0.88649,0.000312214,0.000312214,0.000312214
62,1792.56,0.55741,0.38787,0.91672,0.94527,0.95431,0.97974,0.89177,0.46611,0.33328,0.88286,0.000304601,0.000304601,0.000304601
63,1821.48,0.55603,0.38504,0.9177,0.92974,0.96161,0.97945,0.89221,0.46894,0.33552,0.88475,0.000296988,0.000296988,0.000296988
64,1850.52,0.55271,0.38193,0.91534,0.94274,0.95775,0.9805,0.89162,0.47278,0.33103,0.88495,0.000289375,0.000289375,0.000289375
65,1879.5,0.55036,0.38069,0.91742,0.93816,0.95687,0.98001,0.89149,0.46853,0.33421,0.88528,0.000281762,0.000281762,0.000281762
66,1908.45,0.551,0.38086,0.91538,0.94803,0.94696,0.97968,0.88984,0.47715,0.33232,0.88874,0.000274148,0.000274148,0.000274148
67,1937.38,0.54731,0.37669,0.91312,0.9484,0.94945,0.9798,0.89114,0.47061,0.33182,0.88471,0.000266535,0.000266535,0.000266535
68,1966.5,0.54189,0.37718,0.91277,0.93872,0.95929,0.97985,0.89391,0.46281,0.32715,0.88207,0.000258922,0.000258922,0.000258922
69,1995.62,0.54534,0.37821,0.91461,0.93905,0.95308,0.97958,0.8913,0.46344,0.32867,0.88146,0.000251309,0.000251309,0.000251309
70,2024.64,0.54386,0.37469,0.91109,0.94095,0.95444,0.97957,0.89395,0.46458,0.32708,0.88111,0.000243696,0.000243696,0.000243696
71,2053.61,0.54068,0.37522,0.91103,0.94089,0.95686,0.97894,0.89341,0.45865,0.32599,0.87975,0.000236083,0.000236083,0.000236083
72,2082.59,0.54347,0.37462,0.91027,0.95196,0.9431,0.98001,0.89421,0.46345,0.32221,0.88196,0.00022847,0.00022847,0.00022847
73,2111.64,0.53861,0.37231,0.9097,0.93638,0.95807,0.98053,0.89598,0.45959,0.32297,0.8804,0.000220857,0.000220857,0.000220857
74,2140.61,0.54083,0.3736,0.91059,0.94673,0.94659,0.98033,0.89614,0.45973,0.32131,0.87979,0.000213244,0.000213244,0.000213244
75,2169.62,0.5319,0.36745,0.90831,0.95455,0.94149,0.97995,0.89538,0.45945,0.32217,0.87969,0.000205631,0.000205631,0.000205631
76,2198.5,0.53309,0.36754,0.90703,0.94392,0.94699,0.98007,0.89591,0.45921,0.3259,0.87912,0.000198018,0.000198018,0.000198018
77,2228.34,0.53568,0.36858,0.90847,0.95386,0.94265,0.98026,0.89374,0.45961,0.32225,0.87838,0.000190404,0.000190404,0.000190404
78,2257.84,0.53005,0.36456,0.90685,0.95538,0.93919,0.98,0.89635,0.45833,0.32149,0.87817,0.000182791,0.000182791,0.000182791
79,2286.89,0.53114,0.36608,0.9049,0.95092,0.94384,0.97931,0.89639,0.45281,0.32068,0.87571,0.000175178,0.000175178,0.000175178
80,2315.71,0.53085,0.36421,0.90528,0.95747,0.94055,0.98037,0.89626,0.45583,0.31865,0.87717,0.000167565,0.000167565,0.000167565
81,2344.54,0.5276,0.36406,0.90374,0.95204,0.94453,0.98025,0.89835,0.45441,0.31671,0.87635,0.000159952,0.000159952,0.000159952
82,2373.52,0.52678,0.3627,0.9043,0.95711,0.93865,0.97995,0.89718,0.45171,0.31552,0.87537,0.000152339,0.000152339,0.000152339
83,2402.34,0.52369,0.36341,0.9029,0.95793,0.94256,0.98083,0.89785,0.44982,0.31466,0.87499,0.000144726,0.000144726,0.000144726
84,2431.2,0.5224,0.36356,0.90407,0.95363,0.94805,0.98049,0.89742,0.45127,0.31647,0.87497,0.000137113,0.000137113,0.000137113
85,2460.14,0.52297,0.36129,0.90266,0.94422,0.95321,0.98077,0.8996,0.45009,0.31379,0.8749,0.0001295,0.0001295,0.0001295
86,2488.96,0.51669,0.3581,0.90386,0.95854,0.94243,0.98051,0.89943,0.44844,0.315,0.87481,0.000121887,0.000121887,0.000121887
87,2517.9,0.52125,0.35921,0.90372,0.95229,0.94482,0.98011,0.89862,0.44866,0.3152,0.874,0.000114273,0.000114273,0.000114273
88,2546.89,0.51432,0.35601,0.89893,0.9571,0.94234,0.98055,0.89911,0.44704,0.31483,0.87346,0.00010666,0.00010666,0.00010666
89,2575.85,0.51623,0.35672,0.90102,0.95145,0.94689,0.98071,0.89915,0.45075,0.31373,0.87434,9.90472e-05,9.90472e-05,9.90472e-05
90,2604.86,0.51493,0.35607,0.90014,0.9434,0.95464,0.98095,0.89983,0.44539,0.31209,0.87266,9.14341e-05,9.14341e-05,9.14341e-05
91,2650.79,0.47836,0.33856,0.89209,0.94813,0.9504,0.9803,0.89424,0.45516,0.32175,0.87179,8.3821e-05,8.3821e-05,8.3821e-05
92,2678.56,0.46984,0.32987,0.8871,0.95337,0.94524,0.98008,0.89681,0.45149,0.31852,0.8705,7.62079e-05,7.62079e-05,7.62079e-05
93,2706.45,0.46377,0.32697,0.88996,0.94968,0.94502,0.98043,0.89901,0.44841,0.3162,0.87035,6.85948e-05,6.85948e-05,6.85948e-05
94,2734.09,0.46063,0.32321,0.88846,0.94056,0.95634,0.98085,0.89883,0.44587,0.31188,0.86917,6.09817e-05,6.09817e-05,6.09817e-05
95,2761.98,0.46001,0.3227,0.88621,0.95345,0.94367,0.98052,0.90074,0.44311,0.31223,0.86804,5.33686e-05,5.33686e-05,5.33686e-05
96,2789.92,0.45654,0.32,0.88617,0.95695,0.94116,0.9806,0.8999,0.44339,0.31162,0.86818,4.57555e-05,4.57555e-05,4.57555e-05
97,2817.7,0.45701,0.32061,0.88577,0.95216,0.94353,0.98077,0.90192,0.44233,0.31043,0.86803,3.81424e-05,3.81424e-05,3.81424e-05
98,2845.62,0.45362,0.31818,0.88308,0.9454,0.95452,0.98074,0.90118,0.44085,0.30975,0.86741,3.05293e-05,3.05293e-05,3.05293e-05
99,2873.38,0.45081,0.31672,0.88281,0.9467,0.95077,0.98096,0.90137,0.44094,0.30958,0.8675,2.29162e-05,2.29162e-05,2.29162e-05
100,2901.27,0.45126,0.31581,0.8842,0.94239,0.95609,0.98091,0.90139,0.44188,0.30858,0.86773,1.53031e-05,1.53031e-05,1.53031e-05
